t,vx_cmd,vy_cmd,wz_cmd,lin_vx,lin_vy,lin_vz,gyro_x,gyro_y,gyro_z,projg_x,projg_y,projg_z,jpos_hip_yaw_l,jpos_hip_roll_l,jpos_hip_pitch_l,jpos_knee_pitch_l,jpos_ankle_pitch_l,jpos_hip_yaw_r,jpos_hip_roll_r,jpos_hip_pitch_r,jpos_knee_pitch_r,jpos_ankle_pitch_r,jvel_hip_yaw_l,jvel_hip_roll_l,jvel_hip_pitch_l,jvel_knee_pitch_l,jvel_ankle_pitch_l,jvel_hip_yaw_r,jvel_hip_roll_r,jvel_hip_pitch_r,jvel_knee_pitch_r,jvel_ankle_pitch_r,jtgt_hip_yaw_l,jtgt_hip_roll_l,jtgt_hip_pitch_l,jtgt_knee_pitch_l,jtgt_ankle_pitch_l,jtgt_hip_yaw_r,jtgt_hip_roll_r,jtgt_hip_pitch_r,jtgt_knee_pitch_r,jtgt_ankle_pitch_r,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,gait_phase,infer_ms
3.4299,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5192,-0.4432,-0.8065,0.3757,0.0966,0.9217,0.3658,-0.1743,-1.4302,1.0164,-1.3280,-0.3130,0.0856,1.6096,-1.1148,1.2854,1.4424,-0.2908,-1.9619,1.4773,0.6049,0.2171,-1.0081,-1.3299,0.5583,-0.2404,0.5000,-0.2000,-1.6094,1.1295,-1.1849,-0.3000,0.0000,1.4717,-1.0461,1.2912,1.2578,-3.1963,-0.2381,4.7735,0.7925,1.3343,-1.8916,2.4166,2.6848,-0.5443,0.4167,0.20
3.4579,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6763,0.0267,-0.6902,0.5411,0.0845,0.8367,0.4003,-0.1794,-1.4662,1.0504,-1.3144,-0.3092,0.0626,1.5724,-1.0987,1.2755,1.1826,-0.1396,-1.1516,1.0934,0.5079,0.1900,-0.7445,-1.3299,0.6553,-0.3994,0.5000,-0.2000,-1.6053,1.1262,-1.3138,-0.3359,0.0000,1.4411,-1.0014,1.2725,1.0216,-3.1077,0.0061,5.0632,-0.5972,0.6409,-1.3637,2.4593,2.8770,-0.7469,0.4444,0.20
3.4859,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5344,0.8123,-0.7760,0.5261,-0.0182,0.8502,0.4271,-0.1831,-1.4961,1.0722,-1.3151,-0.3099,0.0453,1.5406,-1.0762,1.2673,0.8259,-0.1241,-0.9577,0.5545,-0.4885,-0.1280,-0.4885,-1.0197,1.0430,-0.2637,0.4820,-0.2000,-1.6100,1.1223,-1.3440,-0.3866,0.0316,1.4106,-0.9519,1.2483,0.8198,-2.6390,0.1631,4.4526,-1.3375,0.1342,-0.6839,2.2616,3.2455,-1.1741,0.4722,0.19
3.5139,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2294,0.8863,-1.0947,0.3018,0.0290,0.9529,0.4430,-0.1866,-1.5254,1.0822,-1.3330,-0.3221,0.0383,1.5127,-1.0427,1.2582,0.4381,-0.0543,-0.9887,0.2171,-0.7600,-0.5390,-0.0969,-1.0546,1.3222,-0.4537,0.4675,-0.2000,-1.5916,1.1180,-1.3340,-0.4072,0.1076,1.3800,-0.9000,1.2770,0.6747,-1.6389,0.5509,3.2581,-1.3796,-0.0719,0.0757,2.1377,2.0519,-1.6123,0.5000,0.19
3.5419,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2734,0.5016,-1.1504,0.2066,0.0774,0.9754,0.4473,-0.1899,-1.5458,1.0866,-1.3542,-0.3403,0.0471,1.4810,-1.0074,1.2475,0.0194,-0.0465,-0.5506,0.0853,-0.5932,-0.5467,0.5777,-1.2214,1.4269,-0.2365,0.4559,-0.1748,-1.5929,1.1133,-1.3239,-0.4342,0.0906,1.4004,-0.9052,1.2699,0.5595,-0.7477,0.7415,2.2667,-1.8492,-0.3422,-0.0942,2.1005,2.1534,-2.0612,0.5278,0.18
3.5709,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2934,0.1953,-1.0071,0.3490,-0.0259,0.9368,0.4461,-0.1899,-1.5554,1.0876,-1.3667,-0.3585,0.0580,1.4499,-0.9773,1.2398,-0.1357,0.1667,-0.2326,0.0349,-0.2637,-0.6514,0.2249,-1.0508,0.7406,-0.4381,0.5000,-0.0954,-1.6128,1.1083,-1.3139,-0.4429,0.0637,1.4207,-0.9103,1.2627,1.0447,0.0463,0.7459,1.8439,-2.3373,-0.4286,-0.3633,1.5894,4.4322,-2.5312,0.5556,0.19
3.5989,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3353,0.5102,-0.7152,0.3432,0.0579,0.9375,0.4483,-0.1772,-1.5632,1.0876,-1.3703,-0.3774,0.0585,1.4280,-0.9602,1.2304,0.2714,0.7677,-0.3606,-0.0349,0.0659,-0.5079,-0.0582,-0.5661,0.4420,-0.3916,0.5000,-0.0408,-1.6327,1.1031,-1.2950,-0.4356,0.0875,1.4411,-0.9152,1.2556,1.8298,0.5920,0.7510,1.5989,-0.9121,-0.3559,-0.1252,1.0977,5.0320,-2.9290,0.5833,0.17
3.6269,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3976,0.8654,-0.4970,0.2598,-0.0654,0.9634,0.4546,-0.1510,-1.5753,1.0860,-1.3662,-0.3891,0.0589,1.4203,-0.9492,1.2207,0.2133,1.0197,-0.4614,-0.0465,0.2753,-0.3218,0.0271,-0.1318,0.3567,-0.3528,0.5000,-0.1448,-1.6179,1.1209,-1.2490,-0.4171,0.1277,1.4579,-0.9198,1.2485,1.8545,-0.4484,0.8985,2.2738,0.0718,-0.1708,0.2772,0.9644,4.8584,-2.8156,0.6111,0.17
3.6549,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2763,0.9819,-0.4320,0.1313,0.0510,0.9900,0.4581,-0.1409,-1.5855,1.0852,-1.3538,-0.3936,0.0667,1.4204,-0.9405,1.2123,0.0931,-0.2210,-0.3606,-0.0388,0.6592,-0.0427,0.4459,0.0155,0.2598,-0.3528,0.5000,-0.2000,-1.5772,1.1722,-1.2697,-0.4067,0.1995,1.4783,-0.9239,1.2414,1.0147,-1.4037,1.1041,2.6979,-0.0073,-0.0674,0.9953,0.9648,4.2058,-2.0883,0.6389,0.16
3.6829,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2176,0.8519,-0.2888,0.1064,0.1600,0.9814,0.4604,-0.1535,-1.5888,1.0909,-1.3410,-0.3932,0.0884,1.4237,-0.9371,1.2048,0.1435,-0.6049,-0.0388,0.4459,0.4071,0.1047,1.0469,0.2094,-0.0000,-0.3490,0.4059,-0.2000,-1.5467,1.2200,-1.3538,-0.4809,0.2000,1.5022,-0.9276,1.2342,0.0593,-1.1325,1.5654,1.1118,-0.7251,-0.8088,1.4610,1.1732,2.9270,-1.9730,0.6667,0.16
3.7109,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1048,0.5968,-0.2736,0.0851,0.1189,0.9893,0.4511,-0.1691,-1.5878,1.1019,-1.3392,-0.4018,0.1125,1.4294,-0.9383,1.1974,-0.7716,-0.4459,0.0504,0.5312,-0.2559,-0.6281,0.7716,0.1939,-0.1124,-0.2869,0.3466,-0.1109,-1.5161,1.1216,-1.3771,-0.5000,0.2000,1.5226,-0.9306,1.2271,-0.5341,-0.1091,1.2647,-0.4051,-0.8402,-1.6122,1.1438,1.1227,2.5028,-2.4457,0.6944,0.16
3.7389,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1380,0.2562,-0.2958,0.1677,-0.2514,0.9532,0.4257,-0.1681,-1.5813,1.1013,-1.3462,-0.4223,0.1298,1.4339,-0.9408,1.1887,-0.9771,0.3451,0.5079,-0.3296,-0.2443,-0.7406,0.5467,0.1357,-0.0737,-0.3218,0.3393,0.0000,-1.4940,1.0966,-1.3864,-0.5000,0.2000,1.5037,-0.9331,1.2200,-0.6074,1.2120,0.9151,-1.2951,-0.8253,-1.8993,1.6647,0.6073,3.6094,-3.0533,0.7222,0.16
3.7669,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1424,0.5579,-0.3843,0.1304,-0.2157,0.9677,0.4016,-0.1450,-1.5671,1.0878,-1.3519,-0.4403,0.1431,1.4346,-0.9405,1.1803,-0.7173,1.2757,0.3994,-0.5196,-0.1977,-0.5428,0.3141,-0.0582,0.1163,-0.2404,0.3449,0.0000,-1.4550,1.1217,-1.2579,-0.5000,0.2000,1.4750,-0.9348,1.2128,-0.5514,1.7139,1.1660,-1.6856,0.5573,-2.3019,2.4308,0.1168,2.1361,-3.3675,0.7500,0.16
3.7949,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1524,0.5095,-0.5939,-0.0623,-0.1261,0.9901,0.3853,-0.1182,-1.5546,1.0780,-1.3382,-0.4545,0.1525,1.4296,-0.9356,1.1769,-0.3994,0.7483,0.4459,-0.1861,1.2795,-0.5390,0.2249,-0.3645,0.1551,-0.0543,0.3000,0.0000,-1.4244,1.2036,-1.2221,-0.5000,0.2000,1.4941,-1.1358,1.2057,-1.0959,1.1764,1.1401,-0.3277,1.6542,-2.8477,2.5154,0.1038,-1.2707,-2.9906,0.7778,0.18
3.8229,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1684,0.2004,-0.5974,-0.1175,-0.1978,0.9732,0.3684,-0.1014,-1.5391,1.0826,-1.3058,-0.4671,0.1606,1.4233,-0.9494,1.1773,-0.7096,0.5234,0.4614,0.4769,1.1865,-0.4381,0.2908,0.0427,-1.0740,-0.0078,0.3000,-0.0164,-1.3939,1.3398,-1.2710,-0.5000,0.2000,1.5504,-1.0841,1.1986,-1.6720,0.8357,1.3338,1.2023,0.5835,-2.9441,1.7856,0.4635,-0.4814,-2.1748,0.8056,0.19
3.8509,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0414,-0.3804,-0.3940,-0.0962,0.1592,0.9825,0.3490,-0.0928,-1.5214,1.1129,-1.2841,-0.4761,0.1657,1.4284,-0.9807,1.1802,-0.6049,0.3063,0.3994,1.5975,0.5196,-0.1745,0.1202,0.2520,-1.3144,0.0233,0.3000,-0.0785,-1.3633,1.1856,-1.3407,-0.5000,0.2000,1.5553,-0.9355,1.1914,-2.3742,0.2146,1.4674,-0.4621,-0.0553,-3.1405,1.1945,0.3082,1.2889,-1.3703,0.8333,0.17
3.8789,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0352,-0.7585,0.2209,0.4834,-0.5316,0.6955,0.3330,-0.0941,-1.5052,1.1311,-1.2836,-0.4833,0.1681,1.4312,-0.9952,1.1800,-0.3916,-0.3102,0.9112,0.0039,-0.3567,-0.1551,0.0116,-0.0969,0.2210,-0.1086,0.3000,0.0000,-1.3328,1.1410,-1.4398,-0.5000,0.2000,1.5033,-0.9342,1.1842,-2.4339,1.5401,1.4988,-0.7187,-1.3872,-2.7918,3.1852,-0.4155,3.4975,-2.8072,0.8611,0.17
3.9069,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0079,-0.0439,0.9531,0.0932,-0.3306,0.9392,0.3231,-0.0886,-1.4764,1.1203,-1.3051,-0.4892,0.1689,1.4301,-0.9870,1.1751,-0.3024,0.5816,1.1167,-0.7832,-1.0546,-0.1047,-0.0388,-0.0271,0.5506,-0.2016,0.3000,0.0000,-1.3022,1.0839,-1.2432,-0.5000,0.2000,1.5116,-0.9322,1.1742,-2.0391,2.5232,1.7403,-1.4065,1.6368,-3.2756,2.8476,-0.5355,4.0073,-3.5226,0.8889,0.16
3.9349,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1171,-0.1059,1.1913,0.1103,-0.1885,0.9759,0.3173,-0.0769,-1.4455,1.0958,-1.3118,-0.4887,0.1682,1.4286,-0.9735,1.1681,-0.1784,0.3179,1.2718,-0.8491,0.7445,0.1047,-0.0388,0.0000,0.4343,-0.3257,0.3000,0.0000,-1.2717,1.0948,-1.2456,-0.5000,0.2000,1.5599,-1.0162,1.1641,-2.1506,1.5099,2.2601,-0.5127,2.7177,-3.3781,2.7603,-0.2563,0.1334,-3.2837,0.9167,0.17
3.9629,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1424,0.0387,1.0586,0.0395,-0.1567,0.9869,0.3115,-0.0705,-1.4088,1.0772,-1.2921,-0.4875,0.1680,1.4382,-0.9720,1.1586,-0.1357,0.1784,1.2524,-0.5816,0.9616,0.0465,0.0155,0.6010,-0.2520,-0.4459,0.3000,-0.0399,-1.2411,1.2014,-1.2472,-0.5000,0.2000,1.6378,-1.1118,1.1541,-2.4473,0.6006,2.7935,1.9081,1.4195,-3.0484,2.2304,0.3186,-0.8559,-2.0440,0.9444,0.16
3.9909,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.3788,-0.1403,0.8642,-0.0673,0.0498,0.9965,0.3082,-0.0714,-1.3765,1.0754,-1.2694,-0.4857,0.1680,1.4646,-0.9945,1.1481,-0.0892,-0.1745,0.9034,0.3373,0.6669,-0.0659,0.0194,1.1555,-1.2059,-0.4459,0.3000,-0.0684,-1.2106,1.1519,-1.4483,-0.5000,0.2000,1.6553,-0.9223,1.1886,-2.7531,0.3157,2.3531,1.1138,-1.6435,-2.5337,1.7300,0.2902,1.0367,-0.5541,0.9722,0.19
4.0189,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.2798,-0.6819,0.7806,0.2088,-0.0165,0.9778,0.3046,-0.0787,-1.3495,1.0768,-1.2742,-0.4845,0.1680,1.4933,-1.0112,1.1420,-0.1473,-0.2675,1.1283,-0.1124,-0.9228,0.0853,-0.0233,0.6747,-0.0194,-0.1977,0.3000,-0.0219,-1.1800,1.0423,-1.4664,-0.5000,0.2000,1.5488,-0.9180,1.1340,-2.5137,0.7807,1.9377,0.4234,-0.8944,-2.9559,2.3017,-0.9789,2.4714,-1.6363,0.0000,0.18
4.0469,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1298,-0.4055,1.0464,0.2300,-0.4976,0.8364,0.3000,-0.0783,-1.3231,1.0577,-1.3074,-0.4858,0.1675,1.4955,-1.0041,1.1301,-0.1861,0.2288,1.0159,-1.1361,-1.4152,0.1473,-0.1124,-0.3490,0.5932,-0.5583,0.3000,0.0000,-1.2004,1.0052,-1.3883,-0.5000,0.2000,1.5682,-0.9133,1.1239,-1.8324,1.1768,1.9682,-0.0005,-0.1842,-2.6186,2.4266,-0.9889,3.9542,-2.2388,0.0278,0.18
4.0759,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1956,-0.5139,1.1175,0.2296,0.0318,0.9728,0.2962,-0.0711,-1.2958,1.0278,-1.3303,-0.4832,0.1661,1.4952,-0.9882,1.1125,-0.0504,0.3490,0.9771,-0.9228,-0.1667,0.1086,-0.0814,0.0271,0.5894,-0.7057,0.3000,0.0000,-1.2207,0.9507,-1.2627,-0.5000,0.2000,1.6189,-0.9083,1.1139,-1.5745,1.1410,2.1296,-0.5961,1.2288,-2.2032,1.5799,-0.6850,3.7116,-1.9942,0.0556,0.19
4.1039,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.2534,-0.1953,0.9427,0.3238,-0.0662,0.9438,0.2945,-0.0638,-1.2712,0.9979,-1.3209,-0.4801,0.1649,1.5053,-0.9735,1.0938,-0.0659,0.2210,0.7406,-0.9693,1.0546,0.1163,-0.0155,0.4692,0.4692,-0.7638,0.3000,-0.0456,-1.2411,0.9282,-1.2556,-0.5000,0.2000,1.6549,-0.9031,1.1038,-1.5338,0.5436,2.6564,-0.8699,1.0790,-1.6724,1.3202,-0.5285,2.5213,-1.8597,0.0833,0.18
4.1319,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.2670,0.4189,0.6505,0.3436,-0.0162,0.9390,0.2930,-0.0655,-1.2575,0.9704,-1.2987,-0.4786,0.1650,1.5266,-0.9586,1.0750,-0.0310,-0.1900,0.2792,-0.9577,0.7755,0.0155,-0.0582,0.8840,0.5079,-0.5971,0.3000,-0.0818,-1.2615,0.9212,-1.2915,-0.5000,0.1913,1.6376,-0.9209,1.1562,-1.6915,0.1819,3.0724,-0.9854,0.5695,-1.2868,0.9129,-0.7014,2.3322,-1.2591,0.1111,0.18
4.1599,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1486,0.7474,0.2487,0.1589,-0.0762,0.9843,0.2926,-0.0773,-1.2547,0.9439,-1.2861,-0.4789,0.1648,1.5496,-0.9449,1.0656,0.0116,-0.5545,-0.0310,-0.8685,0.2133,0.0078,0.0155,0.6979,0.4808,-0.0504,0.3000,-0.1152,-1.2819,0.9368,-1.3044,-0.4945,0.1956,1.5881,-0.9722,1.1929,-1.6590,-0.1521,2.7165,-0.8714,0.3698,-0.9448,0.9561,-0.8908,2.5145,-0.7604,0.1389,0.18
4.1879,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1833,0.4170,-0.2261,0.0285,-0.0964,0.9949,0.2923,-0.0941,-1.2630,0.9250,-1.2829,-0.4795,0.1653,1.5613,-0.9392,1.0714,0.0155,-0.6243,-0.5196,-0.5079,-0.0039,-0.0078,0.0233,0.2094,-0.0543,0.3994,0.3044,-0.1800,-1.3022,0.9585,-1.2616,-0.4559,0.1732,1.5544,-1.0200,1.2325,-0.9560,-0.7996,2.1475,-0.6908,0.7261,-0.5593,0.7317,-0.9226,2.6664,-0.4885,0.1667,0.19
4.2159,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1987,-0.1066,-0.5927,0.1017,-0.0503,0.9935,0.2926,-0.1193,-1.2742,0.9169,-1.2779,-0.4758,0.1638,1.5611,-0.9477,1.0888,0.0388,-1.0275,-0.4459,-0.0349,0.3528,0.3179,-0.1086,-0.1280,-0.5041,0.6708,0.3611,-0.2000,-1.3226,0.9306,-1.2784,-0.3737,0.1492,1.5587,-1.0621,1.2279,-0.3889,-1.4343,1.8562,-1.2785,0.4868,0.2630,0.4918,-0.5744,2.3693,-0.6518,0.1944,0.18
4.2449,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1913,-0.2566,-0.6939,0.2805,-0.0460,0.9588,0.2995,-0.1455,-1.2845,0.9108,-1.2742,-0.4575,0.1591,1.5575,-0.9683,1.1074,0.4730,-0.8375,-0.3800,-0.3335,0.0116,0.8918,-0.1784,-0.0659,-0.8104,0.5583,0.4049,-0.2000,-1.3430,0.9331,-1.2911,-0.3166,0.1122,1.5901,-1.0966,1.2039,0.0492,-1.7166,2.1701,-2.0270,0.2890,0.8345,0.1220,0.0451,2.0933,-1.3420,0.2222,0.20
4.2729,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0253,-0.1259,-0.5339,0.2899,0.0719,0.9544,0.3174,-0.1654,-1.2980,0.9033,-1.2778,-0.4245,0.1485,1.5580,-0.9965,1.1185,0.7406,-0.5739,-0.5816,-0.1396,-0.2443,1.3842,-0.5312,0.0775,-1.0081,0.1590,0.4385,-0.2000,-1.3633,0.9348,-1.2603,-0.3000,0.0929,1.6305,-1.1217,1.2136,0.3849,-2.0912,2.5910,-2.3697,0.5253,1.2764,-0.0712,0.7548,1.6081,-1.7126,0.2500,0.19
4.3009,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0875,-0.0057,-0.4266,0.3336,0.0787,0.9394,0.3378,-0.1761,-1.3134,0.8999,-1.2805,-0.3897,0.1343,1.5669,-1.0270,1.1239,0.8491,-0.3684,-0.6281,-0.0388,-0.0194,1.1516,-0.5118,0.3877,-1.0391,0.1667,0.4774,-0.2000,-1.3837,0.9358,-1.2676,-0.3000,0.0521,1.6244,-1.1364,1.2221,0.7738,-2.4361,2.9877,-2.4696,0.3811,1.6464,-0.4785,1.4487,1.7450,-1.8934,0.2778,0.17
4.3289,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0430,0.1626,-0.2557,0.3201,0.0114,0.9473,0.3633,-0.1839,-1.3303,0.8982,-1.2821,-0.3632,0.1168,1.5760,-1.0551,1.1304,0.9810,-0.2171,-0.6243,-0.0233,-0.1473,0.7328,-0.7638,0.3102,-0.7871,0.2559,0.5000,-0.2000,-1.4041,0.9360,-1.3008,-0.3000,0.0000,1.5939,-1.1398,1.2293,1.6012,-2.7310,2.8320,-1.7918,-0.0223,1.8832,-1.4667,2.1564,2.9940,-1.8329,0.3056,0.17
4.3569,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0284,0.2111,-0.0734,0.3038,0.0084,0.9527,0.3909,-0.1896,-1.3478,0.8983,-1.2887,-0.3459,0.0917,1.5800,-1.0748,1.1397,1.0469,-0.1435,-0.6514,0.0814,-0.3722,0.5622,-1.0624,0.0892,-0.5700,0.3490,0.5000,-0.2000,-1.4244,1.0675,-1.2768,-0.3000,0.0000,1.5633,-1.1318,1.2352,2.6505,-3.2668,1.8095,0.3207,0.1469,2.1900,-2.7965,2.5494,4.4155,-1.5960,0.3333,0.17
4.3849,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0081,0.1751,-0.0022,0.0820,0.3132,0.9461,0.4163,-0.1930,-1.3658,0.9155,-1.2934,-0.3338,0.0685,1.5773,-1.0850,1.1499,0.8181,-0.0543,-0.6592,1.2524,-0.0853,0.3567,-0.7755,-0.1706,-0.2249,0.3141,0.5000,-0.2000,-1.5284,1.1342,-1.1842,-0.3000,0.0000,1.5328,-1.1129,1.2398,2.6286,-3.3591,0.1642,2.6855,1.6200,2.4272,-2.8225,2.0464,4.1356,-1.0316,0.3611,0.18
4.4129,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2784,-0.0944,0.1444,0.1604,0.2675,0.9501,0.4338,-0.1937,-1.3946,0.9532,-1.2807,-0.3254,0.0496,1.5666,-1.0903,1.1607,0.5700,0.0388,-1.2291,1.6944,0.8414,0.3412,-0.5777,-0.5196,-0.0698,0.3606,0.5000,-0.2000,-1.5676,1.1322,-1.1742,-0.3000,0.0000,1.5022,-1.0839,1.2432,1.7406,-3.1971,-0.0240,3.8890,1.8020,1.5185,-2.2668,1.9392,3.3024,-1.0471,0.3889,0.18
4.4409,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3569,0.2352,0.1836,0.3669,0.0898,0.9259,0.4487,-0.1932,-1.4249,0.9947,-1.2597,-0.3196,0.0356,1.5515,-1.0897,1.1731,0.5390,0.0427,-1.1206,1.2873,0.7134,0.1628,-0.4614,-0.4808,0.2055,0.4924,0.5000,-0.2000,-1.5740,1.1295,-1.2341,-0.3264,0.0000,1.4717,-1.0461,1.2456,1.1514,-3.4538,0.1154,4.4355,0.3000,0.7364,-1.8521,2.2906,2.9444,-1.2007,0.4167,0.17
4.4689,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1841,0.6374,0.0628,0.2606,0.1815,0.9482,0.4606,-0.1924,-1.4517,1.0241,-1.2502,-0.3177,0.0249,1.5373,-1.0777,1.1853,0.3373,0.0892,-1.0004,0.8879,0.0427,0.0582,-0.3451,-0.5583,0.6708,0.4071,0.4734,-0.2000,-1.5873,1.1262,-1.2769,-0.3874,0.0000,1.4411,-1.0014,1.2500,0.7340,-2.3393,0.1864,4.0840,-0.2285,0.1257,-1.0591,2.3442,1.9680,-0.9727,0.4444,0.17
4.4969,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1914,0.4991,-0.3286,0.1750,0.2181,0.9601,0.4648,-0.1917,-1.4760,1.0419,-1.2534,-0.3264,0.0184,1.5212,-1.0555,1.1951,0.0388,0.0155,-0.7600,0.5428,-0.2559,-0.5002,-0.2443,-0.6708,0.9616,0.3102,0.4346,-0.2000,-1.5650,1.1223,-1.3201,-0.4418,0.0039,1.4106,-0.9519,1.2483,0.3460,-1.7245,0.6131,3.3544,-0.7609,-0.4177,-0.9608,2.5337,1.1420,-1.1546,0.4722,0.17
4.5249,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2008,0.3677,-0.7036,0.1070,0.1593,0.9814,0.4601,-0.1914,-1.4920,1.0518,-1.2644,-0.3486,0.0145,1.4989,-1.0276,1.2013,-0.2986,0.0465,-0.3877,0.1784,-0.4963,-0.9306,-0.0853,-0.9500,1.0779,0.2133,0.4302,-0.1644,-1.5562,1.1180,-1.3340,-0.4903,0.0273,1.3800,-0.9110,1.2770,0.3023,-0.6441,0.9043,2.6187,-1.5340,-0.9028,-0.7266,2.2873,0.8905,-1.6046,0.5000,0.17
4.5529,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2585,0.1840,-1.0959,0.0389,0.1071,0.9935,0.4519,-0.1872,-1.5030,1.0561,-1.2782,-0.3804,0.0146,1.4709,-0.9955,1.2088,-0.2714,0.2404,-0.4188,0.1667,-0.4575,-1.1244,0.1241,-0.9810,1.2601,0.3179,0.4336,-0.0405,-1.5670,1.1133,-1.3239,-0.5000,0.0620,1.4004,-0.9052,1.2699,0.3363,0.5954,1.1121,1.5634,-2.0217,-1.2470,-0.3801,1.6667,1.3062,-2.2542,0.5278,0.16
4.5809,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2923,0.0047,-1.2617,0.1613,-0.0097,0.9869,0.4450,-0.1635,-1.5142,1.0586,-1.2880,-0.4117,0.0225,1.4437,-0.9668,1.2146,-0.1435,1.3997,-0.4808,0.0737,-0.2326,-1.0314,0.4265,-0.8879,0.8802,0.0853,0.4401,0.0000,-1.5874,1.0504,-1.3139,-0.5000,0.0590,1.4034,-0.9103,1.2627,0.4010,1.8491,1.4443,0.4208,-2.4001,-1.5255,-0.4095,0.8268,3.7455,-2.8372,0.5556,0.17
4.6088,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2787,0.2585,-1.2725,0.1955,-0.2776,0.9406,0.4423,-0.1274,-1.5286,1.0533,-1.2939,-0.4376,0.0313,1.4213,-0.9474,1.2166,-0.0271,1.2640,-0.5700,-0.3296,-0.1939,-0.8298,0.2520,-0.7134,0.6708,0.0969,0.4897,0.0000,-1.6078,0.9608,-1.3038,-0.5000,0.1269,1.3680,-0.9152,1.2556,0.8970,2.7103,1.8229,-0.4234,-1.3703,-1.7161,0.2695,0.2684,4.0147,-3.4456,0.5833,0.17
4.6369,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1561,0.5524,-1.1104,0.1875,-0.3365,0.9228,0.4472,-0.0988,-1.5463,1.0320,-1.2988,-0.4579,0.0480,1.4016,-0.9295,1.2192,0.3684,0.7794,-0.6436,-1.0197,-0.1396,-0.6630,0.8647,-0.6436,0.6592,0.0931,0.4538,0.0000,-1.6078,0.9916,-1.3011,-0.5000,0.2000,1.3911,-0.9198,1.2485,0.5376,2.3595,2.3305,-0.2935,-0.4494,-2.2192,1.0405,0.2963,1.7814,-3.4413,0.6111,0.16
4.6649,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0186,0.5569,-1.0230,0.0315,-0.0733,0.9968,0.4531,-0.0805,-1.5600,1.0104,-1.3037,-0.4735,0.0792,1.3899,-0.9124,1.2212,0.1008,0.5971,-0.5273,-0.5157,-0.2171,-0.4188,1.2640,-0.2869,0.5428,0.0388,0.3315,0.0000,-1.5772,1.0860,-1.2471,-0.5000,0.2000,1.4078,-1.0761,1.2414,-0.6855,2.1440,2.5489,0.1385,0.2186,-2.9300,1.3500,0.2596,-0.5215,-2.9566,0.6389,0.17
