t,vx_cmd,vy_cmd,wz_cmd,lin_vx,lin_vy,lin_vz,gyro_x,gyro_y,gyro_z,projg_x,projg_y,projg_z,jpos_hip_yaw_l,jpos_hip_roll_l,jpos_hip_pitch_l,jpos_knee_pitch_l,jpos_ankle_pitch_l,jpos_hip_yaw_r,jpos_hip_roll_r,jpos_hip_pitch_r,jpos_knee_pitch_r,jpos_ankle_pitch_r,jvel_hip_yaw_l,jvel_hip_roll_l,jvel_hip_pitch_l,jvel_knee_pitch_l,jvel_ankle_pitch_l,jvel_hip_yaw_r,jvel_hip_roll_r,jvel_hip_pitch_r,jvel_knee_pitch_r,jvel_ankle_pitch_r,jtgt_hip_yaw_l,jtgt_hip_roll_l,jtgt_hip_pitch_l,jtgt_knee_pitch_l,jtgt_ankle_pitch_l,jtgt_hip_yaw_r,jtgt_hip_roll_r,jtgt_hip_pitch_r,jtgt_knee_pitch_r,jtgt_ankle_pitch_r,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,gait_phase,infer_ms
5.8165,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0593,0.5254,-1.6816,0.0901,-0.0190,-0.9958,0.5047,-0.2385,-1.3064,0.9258,-1.2139,-0.4341,0.1761,1.4455,-0.8752,1.3881,0.1396,-0.0078,1.2214,-0.9616,-0.2055,0.1086,-0.0814,1.1826,0.1396,-0.6514,0.5000,-0.2000,-1.2411,0.9152,-1.2556,-0.4411,0.2000,1.6078,-0.9031,1.3038,122.0929,-4.1805,4.4605,-5.7048,5.3586,-0.4113,6.8361,-2.7680,14.0631,6.4163,0.0833,0.14
5.8365,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0393,0.5879,-1.4876,0.1017,-0.0147,-0.9947,0.5059,-0.2381,-1.2898,0.9104,-1.2157,-0.4340,0.1749,1.4704,-0.8716,1.3748,0.1008,0.0271,0.8453,-0.7561,0.0310,0.0465,-0.0969,1.1787,0.1318,-0.7212,0.5000,-0.2000,-1.2615,0.9198,-1.2485,-0.4522,0.2000,1.6078,-0.9209,1.3562,122.9017,-4.5867,4.6301,-5.8292,5.6787,-0.5222,6.7341,-2.7208,14.1997,6.5196,0.1111,0.14
5.8565,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0324,0.5908,-1.3065,0.1123,-0.0089,-0.9936,0.5063,-0.2371,-1.2788,0.8974,-1.2155,-0.4360,0.1738,1.4985,-0.8688,1.3609,-0.0078,0.0504,0.3994,-0.5622,0.0620,-0.1163,-0.0543,1.3338,0.1124,-0.6630,0.5000,-0.2000,-1.2819,0.9239,-1.2414,-0.4607,0.2000,1.5772,-0.9722,1.3689,123.6808,-4.9293,4.7850,-5.9504,5.9424,-0.6073,6.6349,-2.6677,14.3318,6.6171,0.1389,0.14
5.8765,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0578,0.5877,-1.0765,0.1242,-0.0023,-0.9923,0.5066,-0.2357,-1.2727,0.8886,-1.2141,-0.4399,0.1727,1.5218,-0.8693,1.3587,0.0271,0.0775,0.3335,-0.3645,0.0310,-0.1977,-0.0543,1.0818,0.0388,-0.0582,0.5000,-0.2000,-1.3022,0.9276,-1.2342,-0.4679,0.2000,1.5467,-1.0200,1.3813,124.4245,-5.2580,4.9450,-6.0861,6.1901,-0.6788,6.5114,-2.5878,14.4373,6.7387,0.1667,0.13
5.8965,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1232,0.3126,-0.7210,0.1313,0.0049,-0.9913,0.5071,-0.2342,-1.2698,0.8836,-1.2109,-0.4446,0.1710,1.5380,-0.8758,1.3595,0.0388,0.0737,0.1745,-0.1939,0.1163,-0.0892,-0.1047,0.8259,-0.1590,-0.0116,0.5000,-0.2000,-1.3226,0.9306,-1.2271,-0.4773,0.2000,1.5161,-1.0621,1.3931,125.1063,-5.5632,5.0902,-6.2287,6.4215,-0.7729,6.3871,-2.5194,14.5590,6.8625,0.1944,0.15
5.9165,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1299,-0.0478,-0.1995,0.1302,0.0112,-0.9914,0.5077,-0.2326,-1.2693,0.8811,-1.2069,-0.4480,0.1697,1.5505,-0.8889,1.3633,0.0698,0.0543,0.0775,-0.0737,0.1202,-0.1318,-0.0737,0.6359,-0.6165,0.1163,0.5000,-0.2000,-1.3430,0.9331,-1.2200,-0.4868,0.2000,1.4856,-1.0966,1.4039,125.6079,-5.7955,5.2256,-6.3932,6.6004,-0.8677,6.2595,-2.4440,14.6629,6.9949,0.2222,0.15
5.9375,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1659,-0.2423,0.3495,0.1247,0.0161,-0.9921,0.5085,-0.2316,-1.2688,0.8821,-1.2037,-0.4524,0.1689,1.5564,-0.9081,1.3698,0.1667,0.0620,0.0698,0.0931,0.1822,-0.1551,-0.0543,0.2714,-0.8530,0.3141,0.5000,-0.2000,-1.3633,0.9348,-1.2128,-0.4945,0.2000,1.4550,-1.1217,1.4136,125.9675,-6.0521,5.3700,-6.5588,6.7728,-0.9449,6.1188,-2.3541,14.7222,7.1306,0.2500,0.14
5.9575,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1997,-0.2784,0.8816,0.1179,0.0209,-0.9928,0.5100,-0.2308,-1.2690,0.8853,-1.2004,-0.4585,0.1685,1.5555,-0.9306,1.3796,0.0931,-0.0233,0.0039,0.1706,0.1163,-0.3296,0.0116,-0.0582,-0.9887,0.3877,0.5000,-0.2000,-1.3837,0.9358,-1.2057,-0.5000,0.2000,1.4244,-1.1364,1.4221,126.2166,-6.3128,5.5127,-6.7183,6.9316,-1.0036,5.9897,-2.2646,14.7574,7.2526,0.2778,0.14
5.9775,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1886,-0.2486,1.2745,0.1127,0.0235,-0.9934,0.5109,-0.2303,-1.2716,0.8892,-1.1970,-0.4667,0.1683,1.5498,-0.9520,1.3907,0.1706,0.0698,-0.1745,0.2559,0.1667,-0.4692,-0.0078,-0.3024,-0.9383,0.6049,0.5000,-0.2000,-1.4041,0.9360,-1.1986,-0.5000,0.2000,1.3939,-1.1398,1.4293,126.4204,-6.5058,5.6303,-6.8528,7.0401,-1.0462,5.9005,-2.1947,14.7799,7.3497,0.3056,0.13
6.0026,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2041,-0.2181,1.5583,0.1083,0.0248,-0.9938,0.5111,-0.2303,-1.2780,0.8934,-1.1933,-0.4757,0.1684,1.5378,-0.9707,1.4024,0.0388,-0.0078,-0.3761,0.1163,0.1667,-0.4381,-0.0155,-0.5545,-0.7483,0.5234,0.5000,-0.2000,-1.4244,0.9355,-1.1914,-0.5000,0.2000,1.3633,-1.1318,1.4352,126.5814,-6.6673,5.7320,-6.9673,7.1190,-1.0743,5.8245,-2.1327,14.7969,7.4335,0.3333,0.15
6.0196,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2170,-0.1320,1.7510,0.1059,0.0263,-0.9940,0.5123,-0.2304,-1.2883,0.8973,-1.1883,-0.4859,0.1685,1.5206,-0.9879,1.4184,0.1512,0.0116,-0.5041,0.1047,0.1861,-0.4808,0.0194,-0.7716,-0.6708,0.5234,0.5000,-0.2000,-1.4448,0.9342,-1.1842,-0.5000,0.2000,1.3328,-1.1129,1.4398,126.7188,-6.7634,5.8038,-7.0494,7.1659,-1.0886,5.7688,-2.0874,14.8086,7.4922,0.3611,0.32
6.0375,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2036,0.0062,1.9512,0.1063,0.0270,-0.9940,0.5141,-0.2307,-1.3015,0.9000,-1.1844,-0.4961,0.1684,1.5020,-0.9980,1.4288,0.1280,-0.0116,-0.6049,0.1473,0.2094,-0.2869,-0.0504,-1.0275,-0.4847,0.4885,0.5000,-0.2000,-1.4652,0.9322,-1.1742,-0.5000,0.2000,1.3022,-1.0839,1.4432,126.8040,-6.8240,5.8686,-7.1260,7.1939,-1.1152,5.7320,-2.0433,14.7994,7.5355,0.3889,0.21
6.0575,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1933,0.1299,2.1304,0.1093,0.0252,-0.9937,0.5151,-0.2311,-1.3165,0.9012,-1.1797,-0.5004,0.1683,1.4787,-1.0024,1.4397,0.0388,0.0271,-0.8181,0.0116,0.3063,-0.2404,-0.0388,-1.1787,-0.2404,0.6010,0.5000,-0.2000,-1.4856,0.9295,-1.1641,-0.5000,0.2000,1.2717,-1.0461,1.4456,126.7983,-6.8176,5.9077,-7.1831,7.1755,-1.1448,5.7163,-2.0106,14.7746,7.5628,0.4167,0.23
6.0775,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1996,0.2632,2.2879,0.1153,0.0233,-0.9931,0.5157,-0.2317,-1.3357,0.9010,-1.1734,-0.5047,0.1680,1.4527,-1.0024,1.4501,0.0388,0.0078,-1.0314,-0.0078,0.3645,-0.1551,-0.0698,-1.3106,-0.0155,0.4769,0.5000,-0.2000,-1.5059,0.9262,-1.1541,-0.5000,0.2000,1.2411,-1.0014,1.4472,126.7030,-6.7811,5.9255,-7.2183,7.1457,-1.1794,5.7075,-1.9874,14.7394,7.5698,0.4444,0.22
6.0985,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1611,0.3574,2.4293,0.1229,0.0194,-0.9922,0.5162,-0.2322,-1.3559,0.8995,-1.1658,-0.5084,0.1675,1.4254,-0.9959,1.4591,0.0155,-0.0000,-1.0546,-0.0853,0.3373,-0.1628,-0.0931,-1.5393,0.3528,0.4226,0.5000,-0.2000,-1.5263,0.9223,-1.1440,-0.5000,0.2000,1.2106,-0.9519,1.4483,126.4976,-6.6887,5.9253,-7.2489,7.0806,-1.2178,5.7120,-1.9696,14.6930,7.5672,0.4722,0.21
6.1185,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1585,0.4588,2.5243,0.1328,0.0155,-0.9910,0.5163,-0.2323,-1.3795,0.8962,-1.1580,-0.5114,0.1669,1.3941,-0.9825,1.4669,-0.0116,0.0039,-1.1593,-0.2094,0.3877,-0.1512,-0.0853,-1.5083,0.5622,0.3722,0.5000,-0.2000,-1.5467,0.9180,-1.1340,-0.5000,0.2000,1.1800,-0.9000,1.4770,126.1817,-6.5536,5.8930,-7.2424,6.9985,-1.2713,5.7338,-1.9694,14.6363,7.5337,0.5000,0.20
6.1385,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1224,0.5687,2.5861,0.1443,0.0117,-0.9895,0.5163,-0.2322,-1.4052,0.8912,-1.1491,-0.5137,0.1669,1.3607,-0.9635,1.4727,-0.0349,0.0388,-1.2446,-0.3024,0.4575,-0.0698,-0.0582,-1.5471,1.0391,0.2986,0.5000,-0.2000,-1.5670,0.9133,-1.1239,-0.5000,0.2000,1.2004,-0.9052,1.4699,125.7673,-6.3766,5.8436,-7.2242,6.8906,-1.3328,5.7766,-1.9780,14.5656,7.4822,0.5278,0.17
6.1585,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0474,0.6573,2.6039,0.1577,0.0062,-0.9875,0.5162,-0.2320,-1.4319,0.8848,-1.1395,-0.5152,0.1672,1.3246,-0.9401,1.4820,-0.0427,-0.0543,-1.3493,-0.3063,0.4498,-0.0310,0.0000,-1.7952,1.1593,0.4032,0.5000,-0.2000,-1.5874,0.9083,-1.1139,-0.5000,0.2000,1.2207,-0.9103,1.4627,125.2926,-6.1776,5.7788,-7.1838,6.7870,-1.3998,5.8196,-1.9889,14.4848,7.4124,0.5556,0.16
6.1785,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0096,0.7705,2.4630,0.1726,-0.0001,-0.9850,0.5156,-0.2316,-1.4592,0.8775,-1.1316,-0.5159,0.1676,1.2971,-0.9216,1.4900,-0.1590,0.0116,-1.3377,-0.3994,0.3218,0.0233,0.0155,-1.3067,0.8414,0.4343,0.5000,-0.2000,-1.6078,0.9031,-1.1038,-0.5000,0.2000,1.2411,-0.9152,1.4556,124.7304,-5.8922,5.6617,-7.0866,6.6416,-1.4507,5.8960,-2.0322,14.4242,7.2937,0.5833,0.15
6.1975,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0402,0.8625,2.0839,0.1891,-0.0095,-0.9819,0.5136,-0.2316,-1.4861,0.8699,-1.1282,-0.5164,0.1690,1.2757,-0.9076,1.4962,-0.1202,-0.0737,-1.3648,-0.3024,0.0698,-0.0620,0.0737,-1.0508,0.5894,0.2482,0.5000,-0.2000,-1.6078,0.9209,-1.1562,-0.5000,0.2000,1.2615,-0.9198,1.4485,124.1685,-5.5617,5.5232,-6.9496,6.4585,-1.4433,5.9740,-2.0800,14.3649,7.1481,0.6111,0.15
6.2195,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0280,0.7186,1.6176,0.2036,-0.0181,-0.9789,0.5103,-0.2319,-1.5145,0.8653,-1.1264,-0.5158,0.1706,1.2615,-0.8990,1.4997,-0.1357,-0.0698,-1.4501,-0.0814,0.0659,0.0427,0.0892,-0.7561,0.4188,0.0969,0.5000,-0.2000,-1.5772,0.9722,-1.1689,-0.5000,0.2000,1.2819,-0.9239,1.4414,123.6084,-5.1515,5.3334,-6.7583,6.2017,-1.4019,6.0824,-2.1546,14.3067,6.9680,0.6389,0.15
6.2395,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0345,0.4188,1.2323,0.2136,-0.0264,-0.9766,0.5074,-0.2326,-1.5413,0.8661,-1.1340,-0.5147,0.1728,1.2525,-0.8927,1.5009,-0.0582,-0.0000,-1.1399,0.0892,-0.3412,0.1202,0.1357,-0.4265,0.2482,0.0388,0.5000,-0.2000,-1.5467,1.0200,-1.1813,-0.5000,0.2000,1.3022,-0.9276,1.4342,122.9332,-4.6330,5.1160,-6.5704,5.8441,-1.3260,6.2060,-2.2285,14.2215,6.8010,0.6667,0.15
6.2585,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0509,0.0175,0.7490,0.2163,-0.0339,-0.9757,0.5060,-0.2335,-1.5589,0.8741,-1.1413,-0.5141,0.1756,1.2471,-0.8900,1.5008,-0.0000,-0.0853,-0.8647,0.3296,-0.2908,0.0388,0.0737,-0.3722,0.1008,-0.0543,0.5000,-0.2000,-1.5161,1.0621,-1.1931,-0.5000,0.2000,1.3226,-0.9306,1.4271,122.3025,-4.1581,4.9005,-6.3927,5.4826,-1.2178,6.3309,-2.3089,14.1436,6.6479,0.6944,0.15
6.2785,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1149,-0.2817,0.1983,0.2130,-0.0401,-0.9762,0.5046,-0.2346,-1.5681,0.8885,-1.1490,-0.5140,0.1784,1.2413,-0.8902,1.4998,-0.0465,-0.0892,-0.4575,0.7173,-0.3102,0.0931,0.0969,-0.4071,-0.0698,-0.0698,0.5000,-0.2000,-1.4856,1.0966,-1.2039,-0.5000,0.2000,1.3430,-0.9331,1.4200,121.7619,-3.7311,4.6879,-6.2028,5.1572,-1.0903,6.4712,-2.3971,14.0624,6.4883,0.7222,0.15
6.2995,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0934,-0.4455,-0.3377,0.2073,-0.0430,-0.9773,0.5034,-0.2358,-1.5698,0.9078,-1.1553,-0.5139,0.1801,1.2356,-0.8929,1.4965,-0.0620,0.0271,-0.1396,0.9189,-0.2133,0.0116,0.1008,-0.3102,-0.2094,-0.1784,0.5000,-0.2000,-1.4550,1.1217,-1.2136,-0.4951,0.2000,1.3633,-0.9348,1.4128,121.3232,-3.3670,4.4876,-6.0079,4.8711,-0.9512,6.6187,-2.4905,13.9807,6.3373,0.7500,0.16
6.3195,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1151,-0.5386,-0.7351,0.2006,-0.0443,-0.9787,0.5033,-0.2360,-1.5672,0.9286,-1.1599,-0.5142,0.1814,1.2334,-0.8988,1.4905,0.0698,-0.0310,0.1280,1.0159,-0.1280,-0.0000,0.0349,-0.0504,-0.2986,-0.2986,0.5000,-0.2000,-1.4244,1.1364,-1.2221,-0.4824,0.2000,1.3837,-0.9358,1.4057,120.9485,-3.0578,4.3196,-5.8451,4.6248,-0.8239,6.7564,-2.5761,13.9097,6.2145,0.7778,0.16
6.3395,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1375,-0.6155,-1.0386,0.1923,-0.0450,-0.9803,0.5039,-0.2360,-1.5593,0.9493,-1.1639,-0.5134,0.1816,1.2351,-0.9060,1.4833,0.1086,0.0775,0.3645,1.0120,-0.0969,0.0931,-0.0310,0.0659,-0.3179,-0.4032,0.5000,-0.2000,-1.3939,1.1398,-1.2293,-0.4706,0.2000,1.4041,-0.9360,1.3986,120.6147,-2.8119,4.1745,-5.7031,4.4198,-0.7063,6.8797,-2.6508,13.8371,6.1226,0.8056,0.15
6.3585,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1232,-0.6360,-1.2992,0.1833,-0.0440,-0.9821,0.5052,-0.2362,-1.5469,0.9683,-1.1676,-0.5100,0.1810,1.2402,-0.9126,1.4749,0.1628,0.0233,0.5932,0.8763,-0.1473,0.1628,-0.1124,0.2288,-0.2908,-0.5312,0.5000,-0.2000,-1.3633,1.1318,-1.2352,-0.4596,0.2000,1.4244,-0.9355,1.3914,120.3315,-2.6557,4.0648,-5.5811,4.2825,-0.5960,6.9693,-2.7130,13.7759,6.0570,0.8333,0.15
6.3785,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1216,-0.5607,-1.5557,0.1750,-0.0417,-0.9837,0.5068,-0.2365,-1.5303,0.9843,-1.1714,-0.5056,0.1799,1.2493,-0.9184,1.4662,0.1628,-0.0310,0.6514,0.6553,-0.1086,0.2094,-0.1008,0.4110,-0.2908,-0.4304,0.5000,-0.2000,-1.3328,1.1129,-1.2398,-0.4494,0.2000,1.4448,-0.9342,1.3842,120.1411,-2.5722,3.9853,-5.4741,4.1981,-0.4943,7.0457,-2.7661,13.7225,6.0098,0.8611,0.15
6.3985,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1169,-0.4481,-1.7958,0.1681,-0.0381,-0.9850,0.5080,-0.2370,-1.5127,0.9944,-1.1749,-0.4991,0.1773,1.2605,-0.9234,1.4572,0.1202,-0.0465,0.8491,0.4924,-0.1435,0.2520,-0.1667,0.5467,-0.1939,-0.3722,0.5000,-0.2000,-1.3022,1.0839,-1.2432,-0.4402,0.2000,1.4652,-0.9322,1.3742,120.0490,-2.5536,3.9328,-5.3865,4.1735,-0.4022,7.1068,-2.8128,13.6834,5.9772,0.8889,0.16
6.4185,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1141,-0.3249,-2.0299,0.1636,-0.0339,-0.9859,0.5089,-0.2381,-1.4915,0.9992,-1.1789,-0.4926,0.1746,1.2761,-0.9263,1.4482,0.1163,-0.0775,0.9500,0.2443,-0.1784,0.3722,-0.2210,0.7987,-0.0388,-0.4032,0.5000,-0.2000,-1.2717,1.0461,-1.2456,-0.4329,0.2000,1.4856,-0.9295,1.3641,120.0803,-2.6027,3.9134,-5.3273,4.2010,-0.3294,7.1502,-2.8514,13.6679,5.9662,0.9167,0.19
6.4385,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1263,-0.2496,-2.2425,0.1599,-0.0294,-0.9867,0.5096,-0.2396,-1.4679,0.9988,-1.1826,-0.4866,0.1715,1.2945,-0.9267,1.4398,0.0039,-0.0310,1.1826,0.0427,-0.1241,0.2326,-0.1822,0.9151,0.0504,-0.3955,0.5000,-0.2000,-1.2411,1.0014,-1.2472,-0.4268,0.2000,1.5059,-0.9262,1.3541,120.2422,-2.7145,3.9184,-5.2933,4.2763,-0.2685,7.1724,-2.8817,13.6757,5.9785,0.9444,0.18
6.4595,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1422,-0.1493,-2.4451,0.1584,-0.0254,-0.9870,0.5100,-0.2413,-1.4410,0.9930,-1.1866,-0.4805,0.1689,1.3169,-0.9247,1.4324,0.0349,-0.0582,1.2059,-0.2443,-0.1822,0.3490,-0.0892,1.1283,0.1784,-0.2869,0.5000,-0.2000,-1.2106,0.9519,-1.2483,-0.4234,0.2000,1.5263,-0.9223,1.3440,120.5606,-2.8872,3.9643,-5.2987,4.3982,-0.2343,7.1728,-2.8956,13.7101,6.0184,0.9722,0.14
6.4785,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1431,-0.0739,-2.5885,0.1590,-0.0205,-0.9871,0.5102,-0.2429,-1.4108,0.9814,-1.1907,-0.4744,0.1669,1.3421,-0.9198,1.4253,0.0233,-0.0620,1.4463,-0.4343,-0.1396,0.2598,-0.1318,1.2757,0.3373,-0.3063,0.5000,-0.2000,-1.1800,0.9000,-1.2770,-0.4232,0.2000,1.5467,-0.9180,1.3340,121.0376,-3.1444,4.0470,-5.3447,4.5919,-0.2319,7.1429,-2.8991,13.7850,6.0830,0.0000,0.14
6.4994,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1448,-0.0177,-2.7021,0.1605,-0.0148,-0.9869,0.5104,-0.2440,-1.3786,0.9637,-1.1955,-0.4690,0.1660,1.3688,-0.9125,1.4183,0.0155,-0.0078,1.5471,-0.8375,-0.2094,0.2559,-0.0504,1.2950,0.5041,-0.3451,0.5000,-0.2000,-1.2004,0.9052,-1.2699,-0.4256,0.2000,1.5670,-0.9133,1.3239,121.6716,-3.4595,4.1644,-5.4291,4.8223,-0.2559,7.0926,-2.8854,13.8895,6.1818,0.0278,0.14
6.5185,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2394,0.0158,-2.7374,0.1629,-0.0111,-0.9866,0.5104,-0.2444,-1.3443,0.9405,-1.2049,-0.4645,0.1660,1.3970,-0.9036,1.4109,0.0310,0.0116,1.6363,-1.0430,-0.4653,0.1706,-0.0194,1.3571,0.3839,-0.3412,0.5000,-0.2000,-1.2207,0.9103,-1.2627,-0.4314,0.2000,1.5874,-0.9083,1.3139,122.4303,-3.7969,4.3138,-5.5551,5.0903,-0.3142,7.0195,-2.8520,14.0284,6.2983,0.0556,0.15
6.5385,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3015,0.0812,-2.6802,0.1662,-0.0088,-0.9860,0.5108,-0.2442,-1.3159,0.9232,-1.2126,-0.4614,0.1664,1.4278,-0.8936,1.4034,0.0775,0.0233,1.2834,-0.6824,-0.2908,0.1822,-0.0078,1.3842,0.6126,-0.3684,0.5000,-0.2000,-1.2411,0.9152,-1.2556,-0.4392,0.2000,1.6078,-0.9031,1.3038,123.3227,-4.1823,4.4732,-5.6799,5.3823,-0.3918,6.9372,-2.8158,14.1791,6.4068,0.0833,0.15
6.5594,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3067,0.0713,-2.6063,0.1685,-0.0073,-0.9857,0.5113,-0.2436,-1.2970,0.9118,-1.2167,-0.4591,0.1669,1.4571,-0.8820,1.3936,0.0388,0.0892,0.7677,-0.5234,-0.1473,0.0931,0.0388,1.4618,0.5506,-0.5196,0.5000,-0.2000,-1.2615,0.9198,-1.2485,-0.4464,0.2000,1.6078,-0.9209,1.3562,124.2578,-4.5206,4.6096,-5.7830,5.6413,-0.4639,6.8736,-2.7925,14.3365,6.4992,0.1111,0.15
6.5794,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2341,0.1248,-2.4271,0.1711,-0.0049,-0.9852,0.5113,-0.2426,-1.2813,0.9043,-1.2184,-0.4579,0.1673,1.4918,-0.8703,1.3810,-0.0039,0.0853,0.7483,-0.2869,-0.0427,0.1241,-0.0543,1.4967,0.5157,-0.6669,0.5000,-0.2000,-1.2819,0.9239,-1.2414,-0.4532,0.2000,1.5772,-0.9722,1.3689,125.1447,-4.8809,4.7624,-5.9039,5.9156,-0.5325,6.7724,-2.7434,14.4867,6.6041,0.1389,0.14
6.5995,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0930,0.0119,-2.0474,0.1717,-0.0011,-0.9851,0.5116,-0.2406,-1.2706,0.9004,-1.2184,-0.4563,0.1680,1.5205,-0.8636,1.3767,0.0155,0.1357,0.4963,-0.1473,-0.0078,0.1822,0.0116,1.3997,0.3179,-0.3063,0.5000,-0.2000,-1.3022,0.9276,-1.2342,-0.4618,0.2000,1.5467,-1.0200,1.3813,125.9103,-5.1900,4.9090,-6.0401,6.1470,-0.6178,6.6604,-2.6759,14.6032,6.7273,0.1667,0.14
6.6195,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0210,-0.3947,-1.3109,0.1631,0.0054,-0.9866,0.5116,-0.2390,-1.2635,0.8993,-1.2179,-0.4540,0.1679,1.5430,-0.8660,1.3723,-0.0116,0.1280,0.3916,-0.0039,-0.0116,0.2443,-0.0349,1.1167,-0.1939,-0.3102,0.5000,-0.2000,-1.3226,0.9306,-1.2271,-0.4746,0.2000,1.5161,-1.0621,1.3931,126.4203,-5.4501,5.0567,-6.2269,6.3584,-0.7460,6.5122,-2.5906,14.7158,6.8807,0.1944,0.14
6.6394,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,-0.7355,-0.6137,0.1478,0.0083,-0.9890,0.5114,-0.2380,-1.2588,0.9010,-1.2171,-0.4521,0.1675,1.5588,-0.8774,1.3710,0.0620,0.0659,0.2598,0.2016,-0.0000,-0.0116,-0.0931,0.7018,-0.6320,-0.0775,0.5000,-0.2000,-1.3430,0.9331,-1.2200,-0.4850,0.2000,1.4856,-1.0966,1.4039,126.7223,-5.6787,5.2050,-6.4191,6.5339,-0.8497,6.3526,-2.4964,14.8012,7.0303,0.2222,0.15
6.6595,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0625,-0.9121,0.1270,0.1279,0.0107,-0.9917,0.5124,-0.2369,-1.2558,0.9048,-1.2160,-0.4555,0.1669,1.5656,-0.8951,1.3718,0.0853,0.0620,0.1822,0.2133,0.0504,-0.1512,-0.0931,0.2986,-0.7328,0.0000,0.5000,-0.2000,-1.3633,0.9348,-1.2128,-0.4937,0.2000,1.4550,-1.1217,1.4136,126.8359,-5.9278,5.3541,-6.5982,6.6896,-0.9373,6.1936,-2.3989,14.8388,7.1698,0.2500,0.14
6.6794,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0691,-0.9597,0.9046,0.1062,0.0116,-0.9943,0.5138,-0.2364,-1.2549,0.9101,-1.2143,-0.4596,0.1664,1.5660,-0.9174,1.3744,0.0659,0.0698,-0.0155,0.2443,0.1202,-0.1512,0.0233,0.0078,-1.0740,0.0775,0.5000,-0.2000,-1.3837,0.9358,-1.2057,-0.5000,0.2000,1.4244,-1.1364,1.4221,126.7915,-6.1450,5.4908,-6.7650,6.8173,-1.0207,6.0649,-2.3066,14.8352,7.2888,0.2778,0.15
6.6994,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0974,-0.9264,1.5715,0.0849,0.0108,-0.9963,0.5141,-0.2365,-1.2564,0.9144,-1.2118,-0.4647,0.1661,1.5601,-0.9412,1.3791,0.0931,-0.0039,-0.0659,0.1473,0.1512,-0.2133,-0.0582,-0.3257,-1.1128,0.2094,0.5000,-0.2000,-1.4041,0.9360,-1.1986,-0.5000,0.2000,1.3939,-1.1398,1.4293,126.6592,-6.3522,5.6214,-6.9263,6.9155,-1.0787,5.9496,-2.2167,14.8060,7.4052,0.3056,0.15
