t,vx_cmd,vy_cmd,wz_cmd,lin_vx,lin_vy,lin_vz,gyro_x,gyro_y,gyro_z,projg_x,projg_y,projg_z,jpos_hip_yaw_l,jpos_hip_roll_l,jpos_hip_pitch_l,jpos_knee_pitch_l,jpos_ankle_pitch_l,jpos_hip_yaw_r,jpos_hip_roll_r,jpos_hip_pitch_r,jpos_knee_pitch_r,jpos_ankle_pitch_r,jvel_hip_yaw_l,jvel_hip_roll_l,jvel_hip_pitch_l,jvel_knee_pitch_l,jvel_ankle_pitch_l,jvel_hip_yaw_r,jvel_hip_roll_r,jvel_hip_pitch_r,jvel_knee_pitch_r,jvel_ankle_pitch_r,jtgt_hip_yaw_l,jtgt_hip_roll_l,jtgt_hip_pitch_l,jtgt_knee_pitch_l,jtgt_ankle_pitch_l,jtgt_hip_yaw_r,jtgt_hip_roll_r,jtgt_hip_pitch_r,jtgt_knee_pitch_r,jtgt_ankle_pitch_r,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,gait_phase,infer_ms
3.4897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0366,-0.6847,-1.7101,0.1409,-0.0463,-0.9889,0.4987,-0.2171,-1.5407,0.9721,-1.1770,-0.5090,0.1892,1.2542,-0.9267,1.4588,0.0078,0.0310,0.5894,0.7251,-0.1086,0.2016,-0.0349,0.2947,-0.2792,-0.3063,0.5000,-0.2000,-1.3328,1.1129,-1.2398,-0.4540,0.2000,1.4448,-0.9342,1.3842,119.5728,-2.4329,3.9277,-5.4361,4.1139,-0.5402,7.0881,-2.7980,13.6820,5.9446,0.8611,0.14
3.5097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1146,-0.5347,-2.0412,0.1298,-0.0426,-0.9906,0.4998,-0.2177,-1.5233,0.9831,-1.1803,-0.5036,0.1886,1.2650,-0.9296,1.4514,0.0931,-0.0698,0.7755,0.5273,-0.0620,0.2675,-0.0194,0.5428,-0.1241,-0.3567,0.5000,-0.2000,-1.3022,1.0839,-1.2432,-0.4422,0.2000,1.4652,-0.9322,1.3742,119.6542,-2.3697,3.8702,-5.3533,4.0587,-0.4218,7.1777,-2.8592,13.6686,5.9130,0.8889,0.14
3.5297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1652,-0.3086,-2.2899,0.1236,-0.0403,-0.9915,0.5016,-0.2193,-1.5014,0.9888,-1.1830,-0.4964,0.1876,1.2797,-0.9303,1.4445,0.0659,-0.0969,1.0546,0.3528,-0.1590,0.3722,-0.0620,0.6514,0.0233,-0.3141,0.5000,-0.2000,-1.2717,1.0461,-1.2456,-0.4335,0.2000,1.4856,-0.9295,1.3641,119.8193,-2.4164,3.8601,-5.3048,4.1004,-0.3346,7.2233,-2.8947,13.6626,5.9092,0.9167,0.15
3.5507,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1705,-0.1647,-2.5213,0.1209,-0.0376,-0.9919,0.5026,-0.2216,-1.4767,0.9894,-1.1858,-0.4887,0.1863,1.2974,-0.9287,1.4384,0.0116,-0.1628,1.1942,0.0465,-0.0698,0.3102,-0.0504,0.9461,0.1163,-0.2365,0.5000,-0.2000,-1.2411,1.0014,-1.2472,-0.4279,0.2000,1.5059,-0.9262,1.3541,120.1066,-2.5424,3.8769,-5.2788,4.1924,-0.2794,7.2517,-2.9291,13.6863,5.9244,0.9444,0.14
3.5697,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1715,-0.0531,-2.7394,0.1200,-0.0353,-0.9921,0.5032,-0.2245,-1.4502,0.9850,-1.1889,-0.4809,0.1853,1.3184,-0.9245,1.4324,-0.0000,-0.1241,1.3687,-0.2094,-0.1124,0.3955,-0.0388,1.1632,0.2326,-0.2482,0.5000,-0.2000,-1.2106,0.9519,-1.2483,-0.4248,0.2000,1.5263,-0.9223,1.3440,120.5236,-2.7216,3.9197,-5.2812,4.3314,-0.2485,7.2652,-2.9550,13.7336,5.9592,0.9722,0.14
3.5907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1458,0.0803,-2.9009,0.1220,-0.0325,-0.9920,0.5039,-0.2274,-1.4194,0.9744,-1.1926,-0.4735,0.1847,1.3432,-0.9181,1.4264,0.0892,-0.1396,1.4424,-0.4420,-0.1551,0.3877,-0.0969,1.2059,0.4459,-0.3373,0.5000,-0.2000,-1.1800,0.9000,-1.2770,-0.4243,0.2000,1.5467,-0.9180,1.3340,121.1009,-2.9981,4.0128,-5.3288,4.5443,-0.2432,7.2332,-2.9553,13.8132,6.0284,0.0000,0.14
3.6107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1495,0.1601,-2.9977,0.1266,-0.0281,-0.9916,0.5047,-0.2301,-1.3858,0.9573,-1.1963,-0.4668,0.1843,1.3701,-0.9092,1.4192,0.0775,-0.0543,1.4967,-0.7367,-0.0931,0.2675,-0.0233,1.2330,0.4924,-0.3761,0.5000,-0.2000,-1.2004,0.9052,-1.2699,-0.4274,0.2000,1.5670,-0.9133,1.3239,121.8321,-3.3362,4.1360,-5.4123,4.8010,-0.2740,7.1852,-2.9446,13.9257,6.1230,0.0278,0.17
3.6297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2249,0.2058,-3.0164,0.1323,-0.0264,-0.9909,0.5058,-0.2325,-1.3503,0.9342,-1.2055,-0.4611,0.1844,1.4019,-0.8998,1.4121,0.0969,-0.0582,1.6828,-1.0004,-0.3839,0.2792,0.0000,1.2950,0.5079,-0.3296,0.5000,-0.2000,-1.2207,0.9103,-1.2627,-0.4338,0.2000,1.5874,-0.9083,1.3139,122.6621,-3.6933,4.2997,-5.5540,5.0796,-0.3379,7.1076,-2.9054,14.0701,6.2538,0.0556,0.16
3.6497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2563,0.2926,-2.9087,0.1399,-0.0252,-0.9898,0.5073,-0.2336,-1.3206,0.9168,-1.2125,-0.4568,0.1846,1.4302,-0.8889,1.4038,0.0853,-0.0349,1.3959,-0.7445,-0.2365,0.3179,-0.0620,1.3803,0.6165,-0.4575,0.5000,-0.2000,-1.2411,0.9152,-1.2556,-0.4436,0.2000,1.6078,-0.9031,1.3038,123.5945,-4.1185,4.4725,-5.6849,5.4109,-0.4364,7.0135,-2.8659,14.2287,6.3653,0.0833,0.15
3.6707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2357,0.2680,-2.7684,0.1457,-0.0234,-0.9891,0.5087,-0.2336,-1.2993,0.9048,-1.2158,-0.4538,0.1847,1.4617,-0.8778,1.3925,0.0892,-0.0194,0.9887,-0.5041,-0.1280,0.1202,-0.0543,1.5277,0.5506,-0.5932,0.5000,-0.2000,-1.2615,0.9198,-1.2485,-0.4525,0.2000,1.6078,-0.9209,1.3562,124.5415,-4.4930,4.6249,-5.8021,5.6997,-0.5253,6.9298,-2.8333,14.3928,6.4662,0.1111,0.14
3.6907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1392,0.3208,-2.5300,0.1523,-0.0186,-0.9882,0.5095,-0.2331,-1.2837,0.8979,-1.2168,-0.4523,0.1847,1.4917,-0.8670,1.3773,0.0155,0.0388,0.8608,-0.3024,-0.0000,0.0931,-0.0892,1.5936,0.5273,-0.7949,0.5000,-0.2000,-1.2819,0.9239,-1.2414,-0.4611,0.2000,1.5772,-0.9722,1.3689,125.4186,-4.8836,4.7845,-5.9198,5.9953,-0.6111,6.8206,-2.7814,14.5378,6.5691,0.1389,0.14
3.7107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0477,0.1594,-1.9650,0.1552,-0.0124,-0.9878,0.5103,-0.2319,-1.2719,0.8937,-1.2167,-0.4517,0.1845,1.5224,-0.8632,1.3716,0.0349,0.0892,0.5661,-0.1900,0.0388,0.0892,-0.0427,1.4114,0.2094,-0.3955,0.5000,-0.2000,-1.3022,0.9276,-1.2342,-0.4723,0.2000,1.5467,-1.0200,1.3813,126.1136,-5.2011,4.9490,-6.0889,6.2363,-0.7228,6.6872,-2.6942,14.6490,6.7161,0.1667,0.14
3.7316,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0236,-0.1643,-1.3368,0.1512,-0.0049,-0.9885,0.5104,-0.2309,-1.2631,0.8924,-1.2157,-0.4507,0.1837,1.5459,-0.8676,1.3680,0.0388,0.0969,0.5234,-0.0116,0.1241,0.1086,-0.0853,1.0004,-0.2443,-0.1435,0.5000,-0.2000,-1.3226,0.9306,-1.2271,-0.4847,0.2000,1.5161,-1.0621,1.3931,126.6429,-5.5090,5.1105,-6.2745,6.4748,-0.8473,6.5247,-2.6004,14.7597,6.8763,0.1944,0.14
3.7516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0578,-0.4044,-0.6951,0.1418,0.0006,-0.9899,0.5105,-0.2296,-1.2566,0.8933,-1.2144,-0.4530,0.1822,1.5618,-0.8804,1.3679,0.0969,0.1318,0.4110,0.0155,0.1473,-0.0388,-0.1086,0.5777,-0.5467,-0.0078,0.5000,-0.2000,-1.3430,0.9331,-1.2200,-0.4952,0.2000,1.4856,-1.0966,1.4039,127.0107,-5.7951,5.2706,-6.4631,6.6791,-0.9524,6.3611,-2.5042,14.8509,7.0329,0.2222,0.14
3.7707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0626,-0.5301,0.0335,0.1293,0.0043,-0.9916,0.5122,-0.2281,-1.2521,0.8962,-1.2123,-0.4581,0.1811,1.5687,-0.8990,1.3705,0.1667,-0.0000,0.2598,0.2365,0.1163,-0.2598,-0.0814,0.2675,-0.9461,0.1473,0.5000,-0.2000,-1.3633,0.9348,-1.2128,-0.5000,0.2000,1.4550,-1.1217,1.4136,127.2107,-6.0712,5.4311,-6.6458,6.8758,-1.0502,6.1960,-2.4010,14.9025,7.1701,0.2500,0.14
3.7906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0926,-0.5781,0.7683,0.1157,0.0064,-0.9933,0.5137,-0.2274,-1.2510,0.9013,-1.2098,-0.4642,0.1799,1.5695,-0.9197,1.3750,0.0931,0.0310,0.0194,0.2986,0.0814,-0.2443,-0.0543,0.0000,-0.9344,0.2094,0.5000,-0.2000,-1.3837,0.9358,-1.2057,-0.5000,0.2000,1.4244,-1.1364,1.4221,127.2611,-6.3174,5.5777,-6.8225,7.0174,-1.1410,6.0676,-2.3039,14.9081,7.2976,0.2778,0.14
3.8106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1319,-0.5712,1.4107,0.1017,0.0083,-0.9948,0.5143,-0.2270,-1.2521,0.9065,-1.2067,-0.4703,0.1785,1.5643,-0.9427,1.3820,0.0310,-0.0000,-0.0310,0.2598,0.1357,-0.2792,-0.0543,-0.2947,-1.0469,0.3839,0.5000,-0.2000,-1.4041,0.9360,-1.1986,-0.5000,0.2000,1.3939,-1.1398,1.4293,127.2108,-6.5445,5.7081,-6.9808,7.1364,-1.2112,5.9512,-2.2138,14.8891,7.4154,0.3056,0.15
3.8306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1258,-0.4961,1.8753,0.0900,0.0083,-0.9959,0.5141,-0.2269,-1.2568,0.9110,-1.2029,-0.4759,0.1775,1.5530,-0.9648,1.3913,-0.0078,0.0039,-0.1977,0.1977,0.1977,-0.2171,-0.1047,-0.5622,-0.9538,0.4537,0.5000,-0.2000,-1.4244,0.9355,-1.1914,-0.5000,0.2000,1.3633,-1.1318,1.4352,127.1294,-6.7178,5.8139,-7.1112,7.2181,-1.2577,5.8653,-2.1417,14.8704,7.5064,0.3333,0.14
3.8507,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1823,-0.3338,2.1990,0.0816,0.0086,-0.9966,0.5144,-0.2270,-1.2662,0.9138,-1.1983,-0.4836,0.1772,1.5357,-0.9824,1.4014,0.0388,0.0194,-0.5506,0.1008,0.2249,-0.3800,-0.0039,-0.9267,-0.8453,0.4343,0.5000,-0.2000,-1.4448,0.9342,-1.1842,-0.5000,0.2000,1.3328,-1.1129,1.4398,127.0406,-6.8444,5.8921,-7.1978,7.2710,-1.2736,5.7927,-2.0790,14.8383,7.5690,0.3611,0.14
3.8706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1845,-0.1310,2.4458,0.0781,0.0083,-0.9969,0.5150,-0.2273,-1.2804,0.9151,-1.1929,-0.4916,0.1768,1.5139,-0.9947,1.4138,0.0582,0.0504,-0.7406,0.0543,0.2830,-0.3335,-0.0310,-1.1283,-0.4692,0.5545,0.5000,-0.2000,-1.4652,0.9322,-1.1742,-0.5000,0.2000,1.3022,-1.0839,1.4432,126.9358,-6.8963,5.9500,-7.2717,7.2801,-1.2920,5.7551,-2.0323,14.8031,7.6087,0.3889,0.18
3.8906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1969,0.0259,2.6198,0.0788,0.0072,-0.9969,0.5149,-0.2278,-1.2990,0.9144,-1.1865,-0.4978,0.1762,1.4881,-1.0007,1.4264,-0.0310,-0.0543,-0.9887,-0.0853,0.3141,-0.3063,-0.1124,-1.2640,-0.2908,0.6320,0.5000,-0.2000,-1.4856,0.9295,-1.1641,-0.5000,0.2000,1.2717,-1.0461,1.4456,126.7881,-6.8993,5.9839,-7.3181,7.2689,-1.3130,5.7270,-1.9962,14.7640,7.6272,0.4167,0.16
3.9107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2008,0.1252,2.7467,0.0817,0.0066,-0.9966,0.5150,-0.2281,-1.3213,0.9120,-1.1790,-0.5023,0.1750,1.4601,-1.0012,1.4381,-0.0039,-0.0427,-1.1322,-0.1241,0.3024,-0.2637,-0.1241,-1.3493,0.0116,0.5777,0.5000,-0.2000,-1.5059,0.9262,-1.1541,-0.5000,0.2000,1.2411,-1.0014,1.4472,126.5691,-6.8241,5.9853,-7.3408,7.2114,-1.3371,5.7220,-1.9782,14.7213,7.6230,0.4444,0.15
3.9306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1912,0.1875,2.8527,0.0857,0.0047,-0.9963,0.5150,-0.2283,-1.3461,0.9079,-1.1704,-0.5053,0.1738,1.4295,-0.9957,1.4482,0.0116,0.0039,-1.2601,-0.1357,0.4226,-0.1357,-0.0582,-1.5354,0.2753,0.4071,0.5000,-0.2000,-1.5263,0.9223,-1.1440,-0.5000,0.2000,1.2106,-0.9519,1.4483,126.2718,-6.7024,5.9625,-7.3435,7.1294,-1.3712,5.7331,-1.9716,14.6670,7.6021,0.4722,0.15
3.9506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1765,0.2583,2.9046,0.0912,0.0037,-0.9958,0.5149,-0.2283,-1.3726,0.9023,-1.1612,-0.5080,0.1730,1.3963,-0.9837,1.4563,-0.0543,0.0310,-1.2291,-0.3645,0.4575,-0.1822,-0.1163,-1.5626,0.5506,0.3722,0.5000,-0.2000,-1.5467,0.9180,-1.1340,-0.5000,0.2000,1.1800,-0.9000,1.4770,125.8758,-6.5343,5.9172,-7.3299,7.0187,-1.4052,5.7590,-1.9760,14.6066,7.5652,0.5000,0.16
3.9706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1041,0.3474,2.8912,0.0978,0.0032,-0.9952,0.5147,-0.2282,-1.4005,0.8948,-1.1520,-0.5105,0.1726,1.3610,-0.9657,1.4630,-0.0310,0.0465,-1.3416,-0.4226,0.4304,-0.1202,-0.0233,-1.6440,0.8608,0.2520,0.5000,-0.2000,-1.5670,0.9133,-1.1239,-0.5000,0.2000,1.2004,-0.9052,1.4699,125.4156,-6.3252,5.8529,-7.2935,6.8903,-1.4439,5.8021,-1.9902,14.5386,7.5022,0.5278,0.16
3.9906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1391,0.4355,2.7682,0.1050,-0.0008,-0.9945,0.5141,-0.2280,-1.4289,0.8858,-1.1446,-0.5121,0.1725,1.3241,-0.9428,1.4735,-0.0000,0.0116,-1.3648,-0.3839,0.2404,-0.0504,0.0349,-1.6440,1.2175,0.5118,0.5000,-0.2000,-1.5874,0.9083,-1.1139,-0.5000,0.2000,1.2207,-0.9103,1.4627,124.9074,-6.0234,5.7703,-7.2497,6.7115,-1.4837,5.8770,-2.0171,14.4726,7.4168,0.5556,0.16
4.0116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2032,0.6319,2.3207,0.1138,-0.0090,-0.9935,0.5120,-0.2280,-1.4568,0.8775,-1.1426,-0.5125,0.1719,1.2961,-0.9241,1.4823,-0.1241,0.0349,-1.2485,-0.2908,-0.1163,-0.0078,-0.0969,-1.3338,0.9112,0.3994,0.5000,-0.2000,-1.6078,0.9031,-1.1038,-0.5000,0.2000,1.2411,-0.9152,1.4556,124.4188,-5.7012,5.6371,-7.1188,6.5463,-1.4786,5.9633,-2.0729,14.4267,7.2716,0.5833,0.15
4.0316,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0993,0.7612,1.6785,0.1254,-0.0152,-0.9920,0.5066,-0.2282,-1.4859,0.8737,-1.1432,-0.5126,0.1713,1.2748,-0.9091,1.4894,-0.2714,-0.0271,-1.3454,-0.1086,-0.0194,0.0271,0.0116,-0.9267,0.6010,0.2986,0.5000,-0.2000,-1.6078,0.9209,-1.1562,-0.5000,0.2000,1.2615,-0.9198,1.4485,123.9795,-5.3335,5.4623,-6.9101,6.3407,-1.4304,6.0689,-2.1486,14.3806,7.0785,0.6111,0.15
4.0526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1376,0.7909,1.3598,0.1394,-0.0227,-0.9900,0.5034,-0.2287,-1.5138,0.8716,-1.1426,-0.5126,0.1717,1.2636,-0.8995,1.4936,-0.0194,-0.0543,-1.3183,-0.0814,0.0853,0.0155,0.0000,-0.5506,0.4924,0.1396,0.5000,-0.2000,-1.5772,0.9722,-1.1689,-0.5000,0.2000,1.2819,-0.9239,1.4414,123.4695,-4.8976,5.2891,-6.7566,6.0533,-1.3759,6.1854,-2.2101,14.3184,6.9272,0.6389,0.15
4.0716,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1190,0.6179,0.9701,0.1510,-0.0316,-0.9880,0.5024,-0.2298,-1.5375,0.8726,-1.1486,-0.5124,0.1735,1.2581,-0.8899,1.4971,0.0271,-0.0078,-1.1012,0.0116,-0.2753,0.0465,0.0194,-0.3567,0.4847,0.1861,0.5000,-0.2000,-1.5467,1.0200,-1.1813,-0.5000,0.2000,1.3022,-0.9276,1.4342,122.8829,-4.4419,5.0932,-6.5896,5.7199,-1.2961,6.2948,-2.2714,14.2353,6.7798,0.6667,0.15
4.0917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0329,0.3224,0.4893,0.1573,-0.0369,-0.9869,0.5013,-0.2314,-1.5558,0.8822,-1.1555,-0.5124,0.1752,1.2552,-0.8834,1.4997,-0.0271,-0.0775,-0.8259,0.3567,-0.3063,-0.0000,0.1086,-0.1435,0.3063,0.1551,0.5000,-0.2000,-1.5161,1.0621,-1.1931,-0.5000,0.2000,1.3226,-0.9306,1.4271,122.3112,-4.0199,4.8761,-6.3899,5.3969,-1.1952,6.4106,-2.3518,14.1548,6.6141,0.6944,0.14
4.1116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0542,0.1100,-0.0207,0.1598,-0.0400,-0.9863,0.5007,-0.2329,-1.5647,0.8970,-1.1619,-0.5125,0.1778,1.2535,-0.8801,1.5008,0.0271,-0.0000,-0.4575,0.7134,-0.2094,-0.0698,0.1086,-0.1396,0.1318,0.0271,0.5000,-0.2000,-1.4856,1.0966,-1.2039,-0.5000,0.2000,1.3430,-0.9331,1.4200,121.8267,-3.6277,4.6707,-6.2035,5.0980,-1.0783,6.5488,-2.4387,14.0815,6.4583,0.7222,0.14
4.1317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2040,-0.0508,-0.4800,0.1600,-0.0450,-0.9861,0.5002,-0.2339,-1.5664,0.9156,-1.1680,-0.5125,0.1803,1.2523,-0.8793,1.5005,-0.0582,-0.0271,-0.0698,0.8879,-0.2171,0.0388,0.0582,-0.1241,0.0039,-0.0427,0.5000,-0.2000,-1.4550,1.1217,-1.2136,-0.4967,0.2000,1.3633,-0.9348,1.4128,121.4086,-3.2691,4.4943,-6.0522,4.8265,-0.9674,6.6927,-2.5179,14.0149,6.3273,0.7500,0.14
4.1526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2415,-0.1240,-0.7837,0.1594,-0.0506,-0.9859,0.5005,-0.2350,-1.5641,0.9363,-1.1713,-0.5123,0.1825,1.2524,-0.8798,1.4984,0.0465,-0.0543,0.0116,1.0042,-0.0775,0.0388,0.0039,-0.0078,-0.0310,-0.1667,0.5000,-0.2000,-1.4244,1.1364,-1.2221,-0.4871,0.2000,1.3837,-0.9358,1.4057,121.0511,-3.0057,4.3413,-5.9117,4.6092,-0.8708,6.8112,-2.5887,13.9473,6.2194,0.7778,0.14
4.1726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2257,-0.1838,-1.0573,0.1584,-0.0538,-0.9859,0.5019,-0.2355,-1.5577,0.9560,-1.1732,-0.5120,0.1836,1.2542,-0.8823,1.4940,0.1086,-0.0194,0.2986,1.0469,-0.0698,-0.0155,-0.0194,0.0582,-0.0620,-0.2443,0.5000,-0.2000,-1.3939,1.1398,-1.2293,-0.4777,0.2000,1.4041,-0.9360,1.3986,120.7392,-2.8073,4.2073,-5.7755,4.4472,-0.7774,6.9153,-2.6572,13.8808,6.1316,0.8056,0.14
4.1926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2286,-0.2403,-1.2830,0.1568,-0.0556,-0.9861,0.5033,-0.2358,-1.5467,0.9745,-1.1750,-0.5107,0.1837,1.2593,-0.8863,1.4880,0.1280,-0.0155,0.4963,0.8763,-0.0504,0.0427,0.0194,0.2443,-0.2094,-0.3257,0.5000,-0.2000,-1.3633,1.1318,-1.2352,-0.4697,0.2000,1.4244,-0.9355,1.3914,120.4671,-2.6635,4.0993,-5.6579,4.3282,-0.6966,7.0060,-2.7186,13.8220,6.0688,0.8333,0.14
4.2127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2300,-0.2297,-1.5128,0.1553,-0.0567,-0.9862,0.5051,-0.2362,-1.5314,0.9893,-1.1772,-0.5080,0.1831,1.2667,-0.8906,1.4807,0.0892,-0.0078,0.6630,0.7057,-0.1163,0.1667,-0.0504,0.4265,-0.2326,-0.3063,0.5000,-0.2000,-1.3328,1.1129,-1.2398,-0.4623,0.2000,1.4448,-0.9342,1.3842,120.2652,-2.5898,4.0240,-5.5586,4.2671,-0.6231,7.0777,-2.7697,13.7697,6.0212,0.8611,0.15
4.2316,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1988,-0.1550,-1.7506,0.1556,-0.0568,-0.9862,0.5066,-0.2368,-1.5125,0.9999,-1.1801,-0.5042,0.1819,1.2776,-0.8952,1.4726,0.1047,-0.0969,0.8957,0.5002,-0.0504,0.1939,-0.0775,0.5428,-0.1822,-0.4381,0.5000,-0.2000,-1.3022,1.0839,-1.2432,-0.4557,0.2000,1.4652,-0.9322,1.3742,120.1889,-2.6141,3.9851,-5.4784,4.2827,-0.5572,7.1193,-2.8120,13.7387,5.9973,0.8889,0.15
4.2516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1744,-0.0993,-1.9603,0.1574,-0.0547,-0.9860,0.5073,-0.2375,-1.4894,1.0057,-1.1833,-0.4997,0.1808,1.2915,-0.8991,1.4646,-0.0000,-0.0775,1.1244,0.3063,-0.1241,0.2365,-0.1163,0.7522,-0.1357,-0.4420,0.5000,-0.2000,-1.2717,1.0461,-1.2456,-0.4506,0.2000,1.4856,-0.9295,1.3641,120.2206,-2.6904,3.9726,-5.4209,4.3424,-0.5060,7.1517,-2.8465,13.7214,5.9876,0.9167,0.14
4.2726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1326,-0.0483,-2.1519,0.1597,-0.0516,-0.9858,0.5076,-0.2383,-1.4653,1.0062,-1.1869,-0.4946,0.1787,1.3082,-0.9017,1.4555,-0.0504,-0.0427,1.2834,0.1008,-0.1822,0.1706,-0.1745,0.8336,-0.0388,-0.4847,0.5000,-0.2000,-1.2411,1.0014,-1.2472,-0.4462,0.2000,1.5059,-0.9262,1.3541,120.3840,-2.8295,3.9886,-5.3866,4.4451,-0.4624,7.1601,-2.8703,13.7249,6.0002,0.9444,0.14
4.2916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1083,0.0306,-2.3240,0.1632,-0.0463,-0.9855,0.5079,-0.2393,-1.4365,1.0012,-1.1904,-0.4904,0.1769,1.3289,-0.9019,1.4455,0.0388,-0.0310,1.3920,-0.2133,-0.1047,0.1667,-0.1124,0.9693,0.0465,-0.4343,0.5000,-0.2000,-1.2106,0.9519,-1.2483,-0.4442,0.2000,1.5263,-0.9223,1.3440,120.7165,-3.0421,4.0460,-5.3914,4.5984,-0.4425,7.1464,-2.8818,13.7583,6.0453,0.9722,0.14
4.3126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0975,0.1147,-2.4590,0.1685,-0.0403,-0.9849,0.5080,-0.2403,-1.4032,0.9890,-1.1948,-0.4866,0.1755,1.3531,-0.9009,1.4368,0.0039,0.0465,1.4928,-0.4847,-0.1551,0.2365,-0.1047,1.1865,0.0931,-0.4381,0.5000,-0.2000,-1.1800,0.9000,-1.2770,-0.4455,0.2000,1.5467,-0.9180,1.3340,121.2060,-3.3206,4.1404,-5.4366,4.8114,-0.4547,7.1114,-2.8790,13.8280,6.1112,0.0000,0.14
4.3316,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0818,0.1741,-2.5636,0.1748,-0.0326,-0.9841,0.5083,-0.2408,-1.3715,0.9724,-1.1989,-0.4829,0.1741,1.3772,-0.8974,1.4278,0.0543,0.0737,1.5665,-0.7910,-0.1667,0.1667,-0.0659,1.2563,0.2482,-0.4692,0.5000,-0.2000,-1.2004,0.9052,-1.2699,-0.4485,0.2000,1.5670,-0.9133,1.3239,121.8584,-3.6585,4.2640,-5.5127,5.0610,-0.4853,7.0524,-2.8645,13.9323,6.2037,0.0278,0.14
4.3526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1529,0.2464,-2.6118,0.1823,-0.0271,-0.9829,0.5085,-0.2409,-1.3341,0.9477,-1.2091,-0.4800,0.1739,1.4053,-0.8918,1.4189,0.0659,-0.0039,1.5161,-0.9810,-0.4692,0.1939,-0.0388,1.2446,0.2908,-0.3877,0.5000,-0.2000,-1.2207,0.9103,-1.2627,-0.4545,0.2000,1.5874,-0.9083,1.3139,122.6688,-4.0437,4.4365,-5.6411,5.3548,-0.5445,6.9598,-2.8149,14.0687,6.3280,0.0556,0.14
4.3726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2296,0.2863,-2.5958,0.1911,-0.0220,-0.9813,0.5093,-0.2405,-1.3078,0.9309,-1.2155,-0.4779,0.1741,1.4320,-0.8837,1.4094,0.1280,0.0775,1.2989,-0.8414,-0.1124,0.1318,0.0155,1.3610,0.4304,-0.4575,0.5000,-0.2000,-1.2411,0.9152,-1.2556,-0.4625,0.2000,1.6078,-0.9031,1.3038,123.6249,-4.4398,4.5884,-5.7525,5.6430,-0.6251,6.8939,-2.7940,14.2308,6.4336,0.0833,0.15
