t,vx_cmd,vy_cmd,wz_cmd,lin_vx,lin_vy,lin_vz,gyro_x,gyro_y,gyro_z,projg_x,projg_y,projg_z,jpos_hip_yaw_l,jpos_hip_roll_l,jpos_hip_pitch_l,jpos_knee_pitch_l,jpos_ankle_pitch_l,jpos_hip_yaw_r,jpos_hip_roll_r,jpos_hip_pitch_r,jpos_knee_pitch_r,jpos_ankle_pitch_r,jvel_hip_yaw_l,jvel_hip_roll_l,jvel_hip_pitch_l,jvel_knee_pitch_l,jvel_ankle_pitch_l,jvel_hip_yaw_r,jvel_hip_roll_r,jvel_hip_pitch_r,jvel_knee_pitch_r,jvel_ankle_pitch_r,jtgt_hip_yaw_l,jtgt_hip_roll_l,jtgt_hip_pitch_l,jtgt_knee_pitch_l,jtgt_ankle_pitch_l,jtgt_hip_yaw_r,jtgt_hip_roll_r,jtgt_hip_pitch_r,jtgt_knee_pitch_r,jtgt_ankle_pitch_r,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,gait_phase,infer_ms
2.7127,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0339,0.1747,-0.9424,0.1113,-0.0068,-0.9938,0.4987,-0.2160,-1.2403,0.9111,-1.2297,-0.4152,0.1973,1.5248,-0.8680,1.3421,0.0427,0.0620,0.0000,-0.4032,0.0814,-0.2326,0.0194,1.0197,0.0155,-0.2443,0.5000,-0.2000,-1.2819,0.9239,-1.2414,-0.4642,0.2000,1.5772,-0.9722,1.3689,123.9558,-4.9220,4.8292,-6.0275,5.9273,-0.6421,6.6303,-2.6331,14.3319,6.6896,0.1389,0.17
2.7367,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1206,0.1296,-0.5518,0.1122,-0.0023,-0.9937,0.4987,-0.2156,-1.2406,0.9032,-1.2256,-0.4219,0.1966,1.5417,-0.8733,1.3391,-0.0194,0.0504,-0.0737,-0.2830,0.2171,-0.3335,-0.0543,0.6359,-0.4188,-0.0659,0.5000,-0.2000,-1.3022,0.9276,-1.2342,-0.4737,0.2000,1.5467,-1.0200,1.3813,124.4648,-5.2590,4.9765,-6.1569,6.1955,-0.7369,6.4878,-2.5599,14.4272,6.8021,0.1667,0.17
2.7597,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1285,-0.0989,-0.1019,0.1097,0.0022,-0.9940,0.4999,-0.2151,-1.2437,0.8981,-1.2214,-0.4311,0.1958,1.5523,-0.8861,1.3407,0.1784,0.0039,-0.2598,-0.1396,0.2404,-0.3800,-0.0698,0.2869,-0.7522,0.0698,0.5000,-0.2000,-1.3226,0.9306,-1.2271,-0.4828,0.2000,1.5161,-1.0621,1.3931,124.9160,-5.5183,5.1151,-6.3027,6.4008,-0.8280,6.3614,-2.4888,14.5208,6.9213,0.1944,0.16
2.7827,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1286,-0.4412,0.4073,0.0992,0.0052,-0.9951,0.5015,-0.2145,-1.2479,0.8969,-1.2175,-0.4400,0.1945,1.5568,-0.9068,1.3447,0.0737,0.0620,-0.2133,0.0814,0.1706,-0.4343,-0.0543,0.0388,-0.9461,0.1706,0.5000,-0.2000,-1.3430,0.9331,-1.2200,-0.4903,0.2000,1.4856,-1.0966,1.4039,125.2141,-5.7106,5.2327,-6.4527,6.5409,-0.9030,6.2474,-2.4208,14.5890,7.0348,0.2222,0.17
2.8057,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1459,-0.6582,0.9268,0.0826,0.0085,-0.9965,0.5022,-0.2140,-1.2526,0.8979,-1.2137,-0.4495,0.1935,1.5538,-0.9321,1.3515,0.0388,0.0310,-0.1900,0.1318,0.1551,-0.4110,-0.0427,-0.2171,-1.1748,0.2908,0.5000,-0.2000,-1.3633,0.9348,-1.2128,-0.4960,0.2000,1.4550,-1.1217,1.4136,125.3887,-5.9050,5.3536,-6.6011,6.6614,-0.9598,6.1327,-2.3476,14.6227,7.1503,0.2500,0.17
2.8287,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1574,-0.6893,1.4023,0.0654,0.0113,-0.9978,0.5027,-0.2136,-1.2585,0.9001,-1.2092,-0.4597,0.1927,1.5453,-0.9584,1.3609,0.0504,0.0853,-0.4032,0.1784,0.2443,-0.5700,-0.0465,-0.5351,-1.1283,0.4459,0.5000,-0.2000,-1.3837,0.9358,-1.2057,-0.4992,0.2000,1.4244,-1.1364,1.4221,125.4970,-6.0889,5.4677,-6.7381,6.7556,-0.9918,6.0378,-2.2780,14.6298,7.2529,0.2778,0.17
2.8517,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1691,-0.6803,1.6991,0.0490,0.0150,-0.9987,0.5040,-0.2133,-1.2677,0.9020,-1.2041,-0.4724,0.1919,1.5314,-0.9826,1.3728,0.0814,0.0737,-0.5118,0.1202,0.3063,-0.5273,-0.0271,-0.6475,-1.0779,0.4614,0.5000,-0.2000,-1.4041,0.9360,-1.1986,-0.5000,0.2000,1.3939,-1.1398,1.4293,125.5900,-6.2262,5.5583,-6.8431,6.8252,-1.0099,5.9657,-2.2304,14.6471,7.3308,0.3056,0.17
2.8757,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1766,-0.5895,1.9473,0.0351,0.0190,-0.9992,0.5057,-0.2133,-1.2813,0.9033,-1.1980,-0.4829,0.1907,1.5121,-1.0041,1.3871,0.0853,0.0620,-0.6126,0.0698,0.2714,-0.3839,-0.0659,-1.0197,-0.8259,0.6514,0.5000,-0.2000,-1.4244,0.9355,-1.1914,-0.5000,0.2000,1.3633,-1.1318,1.4352,125.6639,-6.3294,5.6402,-6.9373,6.8642,-1.0088,5.9067,-2.1781,14.6390,7.3994,0.3333,0.17
2.8987,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1628,-0.4724,2.1645,0.0248,0.0229,-0.9994,0.5063,-0.2133,-1.2975,0.9033,-1.1917,-0.4915,0.1898,1.4897,-1.0197,1.4007,0.0039,0.0155,-0.8879,-0.0155,0.3141,-0.3528,-0.0194,-1.0042,-0.4885,0.6320,0.5000,-0.2000,-1.4448,0.9342,-1.1842,-0.5000,0.2000,1.3328,-1.1129,1.4398,125.6799,-6.3714,5.6963,-7.0122,6.8630,-1.0104,5.8736,-2.1425,14.6322,7.4423,0.3611,0.17
2.9227,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1435,-0.3755,2.3001,0.0180,0.0276,-0.9995,0.5065,-0.2132,-1.3185,0.9016,-1.1851,-0.4972,0.1891,1.4619,-1.0289,1.4150,0.0388,-0.0000,-0.9771,-0.0698,0.3024,-0.1822,-0.0582,-1.2214,-0.2133,0.5700,0.5000,-0.2000,-1.4652,0.9322,-1.1742,-0.5000,0.2000,1.3022,-1.0839,1.4432,125.6525,-6.3695,5.7309,-7.0634,6.8446,-1.0119,5.8495,-2.1157,14.6168,7.4702,0.3889,0.17
2.9457,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1095,-0.2948,2.3696,0.0133,0.0327,-0.9994,0.5063,-0.2132,-1.3394,0.8983,-1.1791,-0.5006,0.1885,1.4354,-1.0312,1.4274,-0.0194,-0.0233,-1.0042,-0.1086,0.1745,-0.0427,-0.0698,-1.3416,0.0388,0.4537,0.5000,-0.2000,-1.4856,0.9295,-1.1641,-0.5000,0.2000,1.2717,-1.0461,1.4456,125.5585,-6.3139,5.7442,-7.0960,6.7961,-1.0109,5.8386,-2.0970,14.5979,7.4770,0.4167,0.17
2.9687,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0027,-0.2660,2.3718,0.0097,0.0364,-0.9993,0.5055,-0.2131,-1.3634,0.8931,-1.1762,-0.5019,0.1878,1.4043,-1.0269,1.4382,-0.0194,0.0194,-1.1051,-0.2288,0.0737,-0.0504,-0.0388,-1.3842,0.3684,0.4498,0.5000,-0.2000,-1.5059,0.9262,-1.1541,-0.5000,0.2000,1.2411,-1.0014,1.4472,125.3771,-6.1541,5.7255,-7.1080,6.6777,-1.0095,5.8584,-2.0942,14.5721,7.4632,0.4444,0.16
2.9927,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2211,-0.2492,2.2429,0.0049,0.0340,-0.9994,0.5026,-0.2133,-1.3874,0.8905,-1.1777,-0.5021,0.1863,1.3725,-1.0143,1.4469,-0.2637,0.0271,-1.1128,0.0310,-0.1008,0.1047,-0.0853,-1.4191,0.6747,0.3141,0.5000,-0.2000,-1.5263,0.9223,-1.1440,-0.5000,0.2000,1.2106,-0.9519,1.4483,125.1216,-5.9152,5.6776,-7.0942,6.5277,-1.0116,5.9112,-2.1087,14.5417,7.4082,0.4722,0.17
3.0167,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2911,-0.2152,1.7717,-0.0008,0.0298,-0.9996,0.4979,-0.2136,-1.4131,0.8908,-1.1818,-0.5017,0.1852,1.3373,-0.9948,1.4531,-0.1086,-0.0349,-1.0895,0.0543,-0.1939,0.0620,0.0078,-1.4540,1.0546,0.2947,0.5000,-0.2000,-1.5467,0.9180,-1.1340,-0.4970,0.2000,1.1800,-0.9000,1.4770,124.9018,-5.6181,5.5916,-7.0083,6.3334,-0.9696,5.9774,-2.1488,14.5127,7.3218,0.5000,0.17
3.0407,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3656,-0.1274,1.3840,-0.0057,0.0234,-0.9997,0.4964,-0.2142,-1.4345,0.8920,-1.1852,-0.5015,0.1840,1.3064,-0.9675,1.4616,-0.0465,0.0078,-1.0081,0.0620,-0.1241,-0.0194,-0.0155,-1.4967,1.3726,0.4885,0.5000,-0.2000,-1.5670,0.9133,-1.1239,-0.4930,0.2000,1.2004,-0.9052,1.4699,124.6846,-5.2813,5.4912,-6.9226,6.1131,-0.9296,6.0714,-2.1923,14.4724,7.2251,0.5278,0.17
3.0647,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4404,0.0672,1.0411,-0.0071,0.0136,-0.9999,0.4954,-0.2152,-1.4572,0.8931,-1.1877,-0.5003,0.1827,1.2785,-0.9390,1.4729,-0.0582,-0.0349,-0.8414,0.0388,-0.0000,0.0465,-0.1435,-0.9538,1.1671,0.3490,0.5000,-0.2000,-1.5874,0.9083,-1.1139,-0.4919,0.2000,1.2207,-0.9103,1.4627,124.4182,-4.9357,5.3691,-6.8207,5.9202,-0.9193,6.1827,-2.2546,14.4490,7.1030,0.5556,0.18
3.0887,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3357,0.3190,0.7099,-0.0025,0.0052,-1.0000,0.4952,-0.2164,-1.4789,0.8930,-1.1879,-0.5003,0.1826,1.2611,-0.9155,1.4802,0.0465,-0.0349,-0.9500,0.0465,0.1473,0.0388,-0.0116,-0.5002,0.9461,0.2830,0.5000,-0.2000,-1.6078,0.9031,-1.1038,-0.4892,0.2000,1.2411,-0.9152,1.4556,124.0954,-4.6272,5.2389,-6.6878,5.7279,-0.8924,6.2694,-2.3024,14.3923,6.9775,0.5833,0.18
3.1127,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2856,0.5254,0.4124,0.0075,-0.0025,-1.0000,0.4951,-0.2175,-1.5020,0.8932,-1.1843,-0.5001,0.1837,1.2545,-0.8955,1.4847,-0.0465,-0.0116,-0.9306,0.0116,0.2908,0.0310,0.0349,-0.1008,0.7638,0.1047,0.5000,-0.2000,-1.6078,0.9209,-1.1562,-0.4856,0.2000,1.2615,-0.9198,1.4485,123.6957,-4.2921,5.0886,-6.5502,5.5125,-0.8559,6.3706,-2.3568,14.3453,6.8406,0.6111,0.17
3.1367,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2519,0.6215,0.2343,0.0209,-0.0109,-0.9997,0.4952,-0.2186,-1.5204,0.8957,-1.1824,-0.4995,0.1864,1.2550,-0.8805,1.4867,0.0271,-0.0310,-0.8414,0.1473,-0.0931,-0.0194,0.1357,0.1086,0.6087,-0.0271,0.5000,-0.2000,-1.5772,0.9722,-1.1689,-0.4800,0.2000,1.2819,-0.9239,1.4414,123.1733,-3.9583,4.9416,-6.4266,5.2700,-0.8001,6.4468,-2.3864,14.2598,6.7218,0.6389,0.17
3.1607,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1174,0.5210,0.1278,0.0332,-0.0165,-0.9993,0.4954,-0.2202,-1.5360,0.9052,-1.1844,-0.4989,0.1887,1.2597,-0.8681,1.4868,0.0310,-0.0427,-0.4226,0.6630,-0.0892,0.0543,0.1163,0.1396,0.4963,-0.0388,0.5000,-0.2000,-1.5467,1.0200,-1.1813,-0.4758,0.2000,1.3022,-0.9276,1.4342,122.5872,-3.6639,4.7774,-6.2841,5.0387,-0.7577,6.5159,-2.4246,14.1583,6.5956,0.6667,0.17
3.1857,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0964,0.2427,-0.0177,0.0392,-0.0217,-0.9990,0.4951,-0.2219,-1.5424,0.9207,-1.1876,-0.4973,0.1909,1.2640,-0.8593,1.4862,0.0078,-0.1163,-0.2365,0.7949,-0.0775,0.1512,0.0659,0.1628,0.2792,-0.0620,0.5000,-0.2000,-1.5161,1.0621,-1.1931,-0.4713,0.2000,1.3226,-0.9306,1.4271,121.9801,-3.3461,4.6120,-6.1521,4.7771,-0.7127,6.6050,-2.4749,14.0765,6.4841,0.6944,0.18
3.2097,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0521,-0.1288,-0.3493,0.0362,-0.0254,-0.9990,0.4947,-0.2245,-1.5448,0.9441,-1.1920,-0.4947,0.1931,1.2674,-0.8559,1.4837,-0.0388,-0.0892,0.0233,1.0430,-0.1202,0.1318,0.0775,0.0582,0.0504,-0.2016,0.5000,-0.2000,-1.4856,1.0966,-1.2039,-0.4618,0.2000,1.3430,-0.9331,1.4200,121.4095,-3.0143,4.4173,-5.9804,4.4964,-0.6183,6.7131,-2.5479,13.9996,6.3560,0.7222,0.19
3.2347,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0283,-0.2043,-0.7263,0.0303,-0.0272,-0.9992,0.4940,-0.2260,-1.5407,0.9691,-1.1967,-0.4900,0.1945,1.2704,-0.8574,1.4788,-0.0465,-0.0078,0.2598,1.0430,-0.1551,0.2520,-0.0737,0.1280,-0.0775,-0.2986,0.5000,-0.2000,-1.4550,1.1217,-1.2136,-0.4495,0.2000,1.3633,-0.9348,1.4128,120.9057,-2.7277,4.2436,-5.8064,4.2502,-0.4954,6.8320,-2.6224,13.9116,6.2306,0.7500,0.18
3.2587,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0513,-0.1446,-1.1464,0.0269,-0.0263,-0.9993,0.4934,-0.2269,-1.5317,0.9941,-1.2010,-0.4812,0.1952,1.2764,-0.8604,1.4728,0.0465,-0.0155,0.3877,0.9810,-0.0775,0.4963,-0.0039,0.2637,-0.1590,-0.2094,0.5000,-0.2000,-1.4244,1.1364,-1.2221,-0.4363,0.2000,1.3837,-0.9358,1.4057,120.5164,-2.4893,4.0938,-5.6407,4.0381,-0.3633,6.9520,-2.6925,13.8237,6.1196,0.7778,0.19
3.2827,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0617,-0.1387,-1.2602,0.0238,-0.0272,-0.9993,0.4944,-0.2276,-1.5191,1.0138,-1.2028,-0.4692,0.1948,1.2841,-0.8640,1.4663,0.1241,0.0465,0.6592,0.7251,0.0388,0.4730,-0.0427,0.2792,-0.1706,-0.4188,0.5000,-0.2000,-1.3939,1.1398,-1.2293,-0.4259,0.2000,1.4041,-0.9360,1.3986,120.1360,-2.2965,3.9778,-5.5421,3.8618,-0.2590,7.0506,-2.7446,13.7578,6.0642,0.8056,0.18
3.3077,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0485,-0.0949,-1.1262,0.0231,-0.0291,-0.9993,0.4968,-0.2276,-1.5025,1.0276,-1.2028,-0.4595,0.1941,1.2951,-0.8696,1.4584,0.0892,-0.0233,0.5855,0.4343,-0.0155,0.4498,-0.1241,0.4692,-0.3141,-0.3528,0.5000,-0.2000,-1.3633,1.1318,-1.2352,-0.4199,0.2000,1.4244,-0.9355,1.3914,119.6953,-2.2311,3.9102,-5.4736,3.7755,-0.1991,7.0757,-2.7594,13.6803,6.0396,0.8333,0.18
3.3317,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0054,-0.1208,-1.2001,0.0219,-0.0291,-0.9993,0.4977,-0.2275,-1.4843,1.0349,-1.2027,-0.4500,0.1928,1.3081,-0.8767,1.4487,0.0620,0.0582,0.8763,0.1241,0.0582,0.2947,-0.1008,0.4730,-0.2908,-0.5157,0.5000,-0.2000,-1.3328,1.1129,-1.2398,-0.4140,0.2000,1.4448,-0.9342,1.3842,119.3492,-2.2215,3.8420,-5.3970,3.7411,-0.1401,7.1109,-2.7969,13.6331,6.0186,0.8611,0.17
3.3557,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0148,-0.1020,-1.2627,0.0208,-0.0287,-0.9994,0.4987,-0.2276,-1.4630,1.0366,-1.2025,-0.4424,0.1909,1.3227,-0.8828,1.4394,0.0233,0.0504,0.9965,-0.0233,0.0078,0.2365,-0.1435,0.6940,-0.2365,-0.4614,0.5000,-0.2000,-1.3022,1.0839,-1.2432,-0.4095,0.2000,1.4652,-0.9322,1.3742,119.0907,-2.2551,3.8073,-5.3467,3.7549,-0.0955,7.1347,-2.8225,13.5972,6.0037,0.8889,0.17
3.3797,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0315,-0.0471,-1.3259,0.0207,-0.0285,-0.9994,0.4988,-0.2276,-1.4385,1.0324,-1.2026,-0.4363,0.1891,1.3395,-0.8878,1.4300,0.0388,0.0194,1.0120,-0.3102,0.0388,0.3024,-0.0892,0.6863,-0.1357,-0.4730,0.5000,-0.2000,-1.2717,1.0461,-1.2456,-0.4071,0.2000,1.4856,-0.9295,1.3641,118.9855,-2.3725,3.8145,-5.3265,3.8340,-0.0713,7.1311,-2.8329,13.5804,6.0221,0.9167,0.17
3.4047,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0658,0.0193,-1.4407,0.0227,-0.0274,-0.9994,0.4989,-0.2278,-1.4117,1.0221,-1.2031,-0.4303,0.1881,1.3574,-0.8904,1.4193,0.0116,-0.0039,1.1904,-0.5932,-0.0388,0.2792,-0.0620,0.7871,-0.0388,-0.4963,0.5000,-0.2000,-1.2411,1.0014,-1.2472,-0.4066,0.2000,1.5059,-0.9262,1.3541,119.0495,-2.5526,3.8505,-5.3270,3.9781,-0.0661,7.1177,-2.8441,13.5946,6.0500,0.9444,0.17
3.4297,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1039,0.0867,-1.5256,0.0259,-0.0266,-0.9993,0.4991,-0.2282,-1.3813,1.0056,-1.2036,-0.4256,0.1866,1.3791,-0.8906,1.4076,0.0582,-0.0543,1.1322,-0.8453,0.0039,0.2133,-0.0931,0.8142,-0.0465,-0.5273,0.5000,-0.2000,-1.2106,0.9519,-1.2483,-0.4087,0.2000,1.5263,-0.9223,1.3440,119.3154,-2.8115,3.9274,-5.3589,4.1878,-0.0872,7.0799,-2.8421,13.6406,6.1009,0.9722,0.17
3.4537,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1447,0.1400,-1.5548,0.0297,-0.0263,-0.9992,0.4992,-0.2289,-1.3494,0.9819,-1.2049,-0.4207,0.1859,1.4015,-0.8897,1.3942,0.0194,-0.0349,1.3028,-1.0895,-0.0620,0.2482,-0.0465,0.9538,0.0116,-0.5932,0.5000,-0.2000,-1.1800,0.9000,-1.2770,-0.4144,0.2000,1.5467,-0.9180,1.3340,119.7352,-3.1201,4.0388,-5.4306,4.4445,-0.1441,7.0299,-2.8328,13.7163,6.1738,0.0000,0.17
3.4777,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1985,0.2129,-1.4482,0.0344,-0.0240,-0.9991,0.4992,-0.2298,-1.3173,0.9540,-1.2103,-0.4166,0.1857,1.4243,-0.8881,1.3809,-0.0116,0.0271,1.3881,-1.3454,-0.3412,0.2326,-0.0078,0.8763,0.1357,-0.5545,0.5000,-0.2000,-1.2004,0.9052,-1.2699,-0.4229,0.2000,1.5670,-0.9133,1.3239,120.2522,-3.4822,4.1928,-5.5484,4.7378,-0.2290,6.9406,-2.7909,13.8017,6.2838,0.0278,0.18
3.5017,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1871,0.2474,-1.2687,0.0404,-0.0186,-0.9990,0.4995,-0.2309,-1.2916,0.9280,-1.2169,-0.4153,0.1855,1.4470,-0.8855,1.3676,0.1435,-0.0000,0.9500,-0.9849,-0.2288,0.0078,-0.0582,0.9383,0.1512,-0.6785,0.5000,-0.2000,-1.2207,0.9103,-1.2627,-0.4341,0.2000,1.5874,-0.9083,1.3139,120.9121,-3.8764,4.3511,-5.6652,5.0626,-0.3409,6.8450,-2.7546,13.9208,6.3781,0.0556,0.17
3.5257,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1488,0.3502,-1.0222,0.0481,-0.0137,-0.9987,0.4998,-0.2316,-1.2746,0.9076,-1.2193,-0.4161,0.1850,1.4707,-0.8834,1.3530,-0.0349,0.0271,0.5583,-0.6979,-0.0000,-0.0194,-0.0310,1.0081,0.0698,-0.6979,0.5000,-0.2000,-1.2411,0.9152,-1.2556,-0.4462,0.2000,1.6078,-0.9031,1.3038,121.6075,-4.2636,4.5132,-5.7849,5.3827,-0.4620,6.7538,-2.7129,14.0374,6.4684,0.0833,0.17
3.5507,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1115,0.4369,-0.7824,0.0580,-0.0093,-0.9983,0.5003,-0.2313,-1.2649,0.8911,-1.2190,-0.4190,0.1842,1.4976,-0.8820,1.3390,0.0349,0.0155,0.2598,-0.5312,0.0504,-0.2016,-0.1047,0.9538,0.0349,-0.6359,0.5000,-0.2000,-1.2615,0.9198,-1.2485,-0.4560,0.2000,1.6078,-0.9209,1.3562,122.3068,-4.6190,4.6759,-5.9164,5.6703,-0.5604,6.6494,-2.6587,14.1561,6.5736,0.1111,0.17
3.5746,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0890,0.4459,-0.5758,0.0692,-0.0041,-0.9976,0.5009,-0.2302,-1.2627,0.8807,-1.2166,-0.4252,0.1828,1.5191,-0.8826,1.3331,0.0310,0.1241,-0.0814,-0.3296,0.1512,-0.2094,0.0116,0.7677,-0.0582,0.0388,0.5000,-0.2000,-1.2819,0.9239,-1.2414,-0.4642,0.2000,1.5772,-0.9722,1.3689,122.9958,-4.9222,4.8190,-6.0298,5.9064,-0.6421,6.5552,-2.5997,14.2450,6.6739,0.1389,0.17
3.5977,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1010,0.3594,-0.3934,0.0780,0.0007,-0.9969,0.5016,-0.2282,-1.2643,0.8722,-1.2126,-0.4324,0.1813,1.5348,-0.8884,1.3350,0.0814,0.1512,-0.0737,-0.2830,0.2171,-0.3102,-0.0969,0.5467,-0.4614,0.0543,0.5000,-0.2000,-1.3022,0.9276,-1.2342,-0.4715,0.2000,1.5467,-1.0200,1.3813,123.6848,-5.2108,4.9498,-6.1463,6.1473,-0.7147,6.4502,-2.5510,14.3700,6.7771,0.1667,0.16
3.6207,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1718,0.1103,-0.1656,0.0815,0.0071,-0.9966,0.5020,-0.2272,-1.2677,0.8672,-1.2082,-0.4391,0.1808,1.5429,-0.9026,1.3397,0.0349,-0.0000,-0.1124,-0.0698,0.1977,-0.2482,0.0388,0.2288,-0.7328,0.2520,0.5000,-0.2000,-1.3226,0.9306,-1.2271,-0.4774,0.2000,1.5161,-1.0621,1.3931,124.3191,-5.4831,5.0800,-6.2620,6.3622,-0.7738,6.3308,-2.4874,14.4742,6.8812,0.1944,0.17
3.6456,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1190,-0.2182,0.2461,0.0775,0.0113,-0.9969,0.5030,-0.2263,-1.2719,0.8669,-1.2049,-0.4456,0.1804,1.5456,-0.9228,1.3473,0.0504,0.0504,-0.2482,0.0388,0.1900,-0.2094,-0.0039,-0.0310,-0.8802,0.2947,0.5000,-0.2000,-1.3430,0.9331,-1.2200,-0.4836,0.2000,1.4856,-1.0966,1.4039,124.8238,-5.6614,5.1987,-6.4093,6.4962,-0.8362,6.2412,-2.4299,14.5682,6.9954,0.2222,0.17
3.6696,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1311,-0.4145,0.7176,0.0664,0.0148,-0.9977,0.5033,-0.2257,-1.2770,0.8702,-1.2011,-0.4530,0.1800,1.5416,-0.9477,1.3581,0.0775,0.0155,-0.2133,0.1086,0.2016,-0.2908,-0.0194,-0.2598,-0.9422,0.4188,0.5000,-0.2000,-1.3633,0.9348,-1.2128,-0.4881,0.2000,1.4550,-1.1217,1.4136,125.1671,-5.8541,5.3208,-6.5605,6.6148,-0.8805,6.1345,-2.3606,14.6204,7.1154,0.2500,0.20
3.6927,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1502,-0.4565,1.1056,0.0556,0.0185,-0.9983,0.5035,-0.2254,-1.2836,0.8743,-1.1979,-0.4608,0.1799,1.5332,-0.9705,1.3698,0.0814,0.0155,-0.3373,0.1512,0.1590,-0.4885,0.0116,-0.4459,-0.9500,0.5583,0.5000,-0.2000,-1.3837,0.9358,-1.2057,-0.4904,0.2000,1.4244,-1.1364,1.4221,125.4107,-6.0331,5.4300,-6.6872,6.7134,-0.9041,6.0430,-2.2966,14.6480,7.2122,0.2778,0.19
3.7156,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1450,-0.4789,1.3176,0.0455,0.0214,-0.9987,0.5045,-0.2252,-1.2928,0.8787,-1.1944,-0.4709,0.1800,1.5200,-0.9919,1.3832,0.0775,-0.0155,-0.4730,0.1900,0.1784,-0.4343,0.0000,-0.6475,-0.8763,0.6087,0.5000,-0.2000,-1.4041,0.9360,-1.1986,-0.4916,0.2000,1.3939,-1.1398,1.4293,125.6368,-6.1649,5.5198,-6.7847,6.7863,-0.9161,5.9773,-2.2507,14.6780,7.2841,0.3056,0.18
3.7386,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1375,-0.4865,1.4946,0.0353,0.0241,-0.9991,0.5062,-0.2252,-1.3052,0.8835,-1.1906,-0.4801,0.1801,1.5016,-1.0095,1.3968,0.1047,-0.0000,-0.5583,0.1628,0.1822,-0.2753,0.0698,-0.9151,-0.6902,0.5816,0.5000,-0.2000,-1.4244,0.9355,-1.1914,-0.4920,0.2000,1.3633,-1.1318,1.4352,125.8217,-6.2384,5.5909,-6.8676,6.8164,-0.9196,5.9327,-2.2119,14.6938,7.3448,0.3333,0.17
3.7626,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1095,-0.4057,1.6376,0.0270,0.0266,-0.9993,0.5073,-0.2252,-1.3182,0.8864,-1.1867,-0.4884,0.1799,1.4818,-1.0222,1.4104,-0.0388,0.0194,-0.6592,0.1202,0.1745,-0.3335,-0.0388,-1.0585,-0.3916,0.6087,0.5000,-0.2000,-1.4448,0.9342,-1.1842,-0.4914,0.2000,1.3328,-1.1129,1.4398,125.9444,-6.2753,5.6491,-6.9453,6.8173,-0.9139,5.9031,-2.1769,14.6981,7.3906,0.3611,0.17
