t,vx_cmd,vy_cmd,wz_cmd,lin_vx,lin_vy,lin_vz,gyro_x,gyro_y,gyro_z,projg_x,projg_y,projg_z,jpos_hip_yaw_l,jpos_hip_roll_l,jpos_hip_pitch_l,jpos_knee_pitch_l,jpos_ankle_pitch_l,jpos_hip_yaw_r,jpos_hip_roll_r,jpos_hip_pitch_r,jpos_knee_pitch_r,jpos_ankle_pitch_r,jvel_hip_yaw_l,jvel_hip_roll_l,jvel_hip_pitch_l,jvel_knee_pitch_l,jvel_ankle_pitch_l,jvel_hip_yaw_r,jvel_hip_roll_r,jvel_hip_pitch_r,jvel_knee_pitch_r,jvel_ankle_pitch_r,jtgt_hip_yaw_l,jtgt_hip_roll_l,jtgt_hip_pitch_l,jtgt_knee_pitch_l,jtgt_ankle_pitch_l,jtgt_hip_yaw_r,jtgt_hip_roll_r,jtgt_hip_pitch_r,jtgt_knee_pitch_r,jtgt_ankle_pitch_r,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,gait_phase,infer_ms
3.7487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0165,-0.7306,0.9458,-0.0969,0.0259,-0.9950,0.4979,-0.2167,-1.3211,0.8794,-1.2126,-0.4646,0.1850,1.4802,-1.0375,1.3689,-0.0000,0.0194,-0.3141,0.3567,0.0271,-0.0271,-0.0388,-0.7677,-0.7328,0.5041,0.5000,-0.2000,-1.4244,0.9355,-1.1914,-0.4692,0.2000,1.3633,-1.1318,1.4352,124.9263,-5.5808,5.3886,-6.7108,6.3686,-0.6924,6.1270,-2.3484,14.6135,7.1771,0.3333,0.16
3.7717,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0774,-0.6746,0.9037,-0.1132,0.0288,-0.9932,0.4974,-0.2167,-1.3294,0.8867,-1.2152,-0.4660,0.1846,1.4634,-1.0504,1.3806,0.0039,0.0504,-0.4188,0.3839,-0.1280,0.0310,0.0039,-0.7638,-0.4188,0.4847,0.5000,-0.2000,-1.4448,0.9342,-1.1842,-0.4637,0.2000,1.3328,-1.1129,1.4398,125.1740,-5.5364,5.4261,-6.7634,6.3100,-0.6366,6.1292,-2.3314,14.6357,7.2055,0.3611,0.17
3.7947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1297,-0.5664,0.9138,-0.1266,0.0310,-0.9915,0.4969,-0.2167,-1.3395,0.8943,-1.2179,-0.4659,0.1845,1.4435,-1.0554,1.3912,-0.0116,0.0039,-0.4381,0.3839,-0.1551,0.0582,-0.0039,-0.9616,-0.0000,0.4730,0.5000,-0.2000,-1.4652,0.9322,-1.1742,-0.4586,0.2000,1.3022,-1.0839,1.4432,125.3500,-5.4872,5.4593,-6.8150,6.2390,-0.5860,6.1308,-2.3076,14.6305,7.2342,0.3889,0.17
3.8177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2101,-0.4457,0.9079,-0.1372,0.0309,-0.9901,0.4959,-0.2168,-1.3507,0.9019,-1.2201,-0.4648,0.1844,1.4219,-1.0531,1.3996,-0.0814,0.0233,-0.5622,0.3567,-0.0155,0.1086,0.0039,-1.0004,0.2288,0.3606,0.5000,-0.2000,-1.4856,0.9295,-1.1641,-0.4559,0.2000,1.2717,-1.0461,1.4456,125.4550,-5.3939,5.4675,-6.8438,6.1550,-0.5585,6.1546,-2.3015,14.6293,7.2374,0.4167,0.16
3.8417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2524,-0.3525,0.8853,-0.1461,0.0288,-0.9889,0.4945,-0.2170,-1.3650,0.9096,-1.2220,-0.4631,0.1843,1.3969,-1.0435,1.4077,-0.0349,0.0271,-0.6863,0.2947,-0.0659,0.1086,-0.0388,-1.1283,0.6243,0.3024,0.5000,-0.2000,-1.5059,0.9262,-1.1541,-0.4531,0.2000,1.2411,-1.0014,1.4472,125.4623,-5.2534,5.4575,-6.8554,6.0356,-0.5314,6.1846,-2.2976,14.6073,7.2284,0.4444,0.17
3.8657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2823,-0.2212,0.8569,-0.1529,0.0258,-0.9879,0.4938,-0.2172,-1.3794,0.9160,-1.2228,-0.4612,0.1844,1.3703,-1.0265,1.4144,-0.0116,0.0543,-0.7289,0.2598,0.0892,0.1086,-0.0271,-1.1438,0.9267,0.2675,0.5000,-0.2000,-1.5263,0.9223,-1.1440,-0.4523,0.2000,1.2106,-0.9519,1.4483,125.3884,-5.0914,5.4282,-6.8468,5.9122,-0.5232,6.2266,-2.3048,14.5764,7.1999,0.4722,0.18
3.8897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3443,-0.0042,0.8505,-0.1552,0.0214,-0.9877,0.4937,-0.2175,-1.3952,0.9207,-1.2227,-0.4592,0.1845,1.3433,-1.0025,1.4192,-0.0116,-0.0543,-0.7251,0.1861,0.0388,0.0698,-0.0388,-1.2136,1.2640,0.1706,0.5000,-0.2000,-1.5467,0.9180,-1.1340,-0.4530,0.2000,1.1800,-0.9000,1.4770,125.2154,-4.9239,5.3983,-6.8385,5.7941,-0.5303,6.2687,-2.3071,14.5304,7.1647,0.5000,0.17
3.9157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3761,0.1852,0.8620,-0.1527,0.0166,-0.9881,0.4937,-0.2175,-1.4137,0.9236,-1.2216,-0.4575,0.1846,1.3132,-0.9682,1.4269,0.0853,-0.0116,-0.7987,0.1241,0.1086,0.1551,0.0116,-1.2950,1.5432,0.5234,0.5000,-0.2000,-1.5670,0.9133,-1.1239,-0.4574,0.2000,1.2004,-0.9052,1.4699,124.9524,-4.7218,5.3457,-6.8069,5.6606,-0.5743,6.3267,-2.3177,14.4613,7.1126,0.5278,0.17
3.9407,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4112,0.3826,0.8913,-0.1460,0.0091,-0.9892,0.4938,-0.2175,-1.4354,0.9243,-1.2189,-0.4567,0.1849,1.2851,-0.9374,1.4346,0.1086,0.0233,-0.8336,0.0039,0.1124,-0.0000,0.0116,-0.8142,1.0236,0.1551,0.5000,-0.2000,-1.5874,0.9083,-1.1139,-0.4640,0.2000,1.2207,-0.9103,1.4627,124.5422,-4.4805,5.2520,-6.7411,5.5452,-0.6400,6.3944,-2.3525,14.4178,7.0258,0.5556,0.17
3.9657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3480,0.5591,0.9491,-0.1348,0.0032,-0.9909,0.4939,-0.2175,-1.4570,0.9234,-1.2146,-0.4579,0.1855,1.2707,-0.9151,1.4390,0.0853,-0.0155,-0.8685,-0.0504,0.2249,-0.1086,-0.0310,-0.4265,0.7483,0.1047,0.5000,-0.2000,-1.6078,0.9031,-1.1038,-0.4685,0.2000,1.2411,-0.9152,1.4556,123.9841,-4.2620,5.1557,-6.6671,5.4029,-0.6845,6.4349,-2.3661,14.3351,6.9436,0.5833,0.16
3.9917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3368,0.7220,0.8865,-0.1192,-0.0036,-0.9929,0.4941,-0.2175,-1.4798,0.9216,-1.2078,-0.4620,0.1865,1.2637,-0.8992,1.4423,-0.0194,-0.0000,-0.9383,-0.1086,0.3490,-0.1435,-0.0116,-0.1667,0.5390,0.0892,0.5000,-0.2000,-1.6078,0.9209,-1.1562,-0.4705,0.2000,1.2615,-0.9198,1.4485,123.3565,-4.0095,5.0349,-6.5676,5.2294,-0.7047,6.4882,-2.3914,14.2616,6.8410,0.6111,0.19
4.0157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2598,0.8531,0.8378,-0.0989,-0.0098,-0.9951,0.4943,-0.2175,-1.5019,0.9199,-1.2044,-0.4670,0.1875,1.2626,-0.8874,1.4448,0.0155,0.0078,-0.8414,-0.0349,-0.0775,-0.1977,0.0271,-0.0271,0.4071,0.1163,0.5000,-0.2000,-1.5772,0.9722,-1.1689,-0.4693,0.2000,1.2819,-0.9239,1.4414,122.6251,-3.7422,4.9041,-6.4539,5.0292,-0.6928,6.5239,-2.4023,14.1531,6.7358,0.6389,0.18
4.0397,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1359,0.7977,0.7361,-0.0791,-0.0127,-0.9968,0.4945,-0.2177,-1.5173,0.9237,-1.2048,-0.4716,0.1892,1.2650,-0.8800,1.4466,0.0465,-0.0543,-0.5777,0.3606,-0.0000,-0.1977,0.0582,0.1784,0.3257,-0.0271,0.5000,-0.2000,-1.5467,1.0200,-1.1813,-0.4683,0.2000,1.3022,-0.9276,1.4342,121.9018,-3.4989,4.7565,-6.3179,4.8403,-0.6830,6.5625,-2.4317,14.0594,6.6137,0.6667,0.19
4.0637,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1099,0.4849,0.5061,-0.0669,-0.0149,-0.9977,0.4944,-0.2183,-1.5283,0.9366,-1.2073,-0.4745,0.1902,1.2685,-0.8746,1.4476,0.0310,-0.0620,-0.3567,0.6592,-0.1318,-0.1124,-0.0039,0.0233,0.2016,0.0465,0.5000,-0.2000,-1.5161,1.0621,-1.1931,-0.4641,0.2000,1.3226,-0.9306,1.4271,121.2028,-3.1833,4.5858,-6.1658,4.5895,-0.6412,6.6332,-2.4778,13.9758,6.4865,0.6944,0.18
4.0887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0624,0.2697,0.1067,-0.0591,-0.0176,-0.9981,0.4940,-0.2197,-1.5333,0.9543,-1.2097,-0.4762,0.1909,1.2708,-0.8728,1.4479,0.0039,-0.0698,-0.1280,0.8724,-0.1357,-0.0233,0.0155,0.0543,0.0310,-0.0388,0.5000,-0.2000,-1.4856,1.0966,-1.2039,-0.4563,0.2000,1.3430,-0.9331,1.4200,120.6006,-2.8843,4.4081,-5.9916,4.3477,-0.5627,6.7235,-2.5422,13.8996,6.3491,0.7222,0.17
4.1127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0002,0.1178,-0.4424,-0.0563,-0.0203,-0.9982,0.4934,-0.2213,-1.5329,0.9762,-1.2121,-0.4752,0.1915,1.2732,-0.8734,1.4472,-0.0465,-0.0737,0.0582,0.9732,-0.0698,0.0853,0.0543,0.1280,-0.0116,-0.0465,0.5000,-0.2000,-1.4550,1.1217,-1.2136,-0.4449,0.2000,1.3633,-0.9348,1.4128,120.1488,-2.5941,4.2290,-5.8022,4.1074,-0.4485,6.8465,-2.6248,13.8314,6.2053,0.7500,0.17
4.1367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0607,0.1367,-0.9809,-0.0528,-0.0236,-0.9983,0.4924,-0.2223,-1.5277,0.9990,-1.2156,-0.4701,0.1923,1.2779,-0.8745,1.4460,-0.0194,-0.0233,0.2792,0.9732,-0.1822,0.3024,0.0155,0.2830,0.0659,-0.0620,0.5000,-0.2000,-1.4244,1.1364,-1.2221,-0.4317,0.2000,1.3837,-0.9358,1.4057,119.8174,-2.3352,4.0693,-5.6244,3.8945,-0.3167,6.9799,-2.7046,13.7560,6.0753,0.7778,0.17
4.1597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0975,0.1641,-1.4633,-0.0484,-0.0236,-0.9986,0.4911,-0.2232,-1.5174,1.0172,-1.2183,-0.4601,0.1929,1.2845,-0.8756,1.4437,0.0310,-0.0775,0.6824,0.7522,-0.0543,0.6126,-0.0310,0.2986,-0.0039,-0.0853,0.5000,-0.2000,-1.3939,1.1398,-1.2293,-0.4199,0.2000,1.4041,-0.9360,1.3986,119.6243,-2.1614,3.9436,-5.4764,3.7537,-0.1994,7.0949,-2.7767,13.6939,5.9845,0.8056,0.17
4.1837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0534,0.1094,-1.5017,-0.0440,-0.0262,-0.9987,0.4925,-0.2239,-1.5009,1.0307,-1.2179,-0.4486,0.1928,1.2949,-0.8776,1.4401,0.1551,-0.0155,0.7561,0.4304,0.0969,0.4885,0.0000,0.4459,-0.0931,-0.2482,0.5000,-0.2000,-1.3633,1.1318,-1.2352,-0.4128,0.2000,1.4244,-0.9355,1.3914,119.4107,-2.0327,3.8595,-5.4152,3.6336,-0.1282,7.1791,-2.8192,13.6566,5.9607,0.8333,0.16
4.2067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0351,0.1810,-1.3634,-0.0371,-0.0300,-0.9989,0.4951,-0.2239,-1.4817,1.0390,-1.2167,-0.4404,0.1916,1.3073,-0.8816,1.4348,0.0775,-0.0039,0.8995,0.2133,0.0349,0.3141,-0.0853,0.5545,-0.1822,-0.2520,0.5000,-0.2000,-1.3328,1.1129,-1.2398,-0.4097,0.2000,1.4448,-0.9342,1.3842,119.1361,-2.0555,3.8248,-5.3775,3.6366,-0.0970,7.1817,-2.8261,13.6053,5.9615,0.8611,0.16
4.2307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0161,0.1595,-1.4006,-0.0311,-0.0330,-0.9990,0.4954,-0.2239,-1.4609,1.0407,-1.2153,-0.4338,0.1900,1.3229,-0.8866,1.4287,0.0504,0.0078,0.9849,-0.1202,0.0543,0.2598,-0.0814,0.6553,-0.1861,-0.3373,0.5000,-0.2000,-1.3022,1.0839,-1.2432,-0.4083,0.2000,1.4652,-0.9322,1.3742,118.9577,-2.1241,3.7999,-5.3433,3.6801,-0.0828,7.1984,-2.8501,13.5879,5.9653,0.8889,0.17
4.2537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0420,0.1830,-1.4198,-0.0246,-0.0344,-0.9991,0.4957,-0.2240,-1.4364,1.0363,-1.2142,-0.4275,0.1888,1.3399,-0.8898,1.4209,-0.0000,0.0543,1.0508,-0.3179,0.0582,0.1939,-0.0310,0.7445,-0.0814,-0.3800,0.5000,-0.2000,-1.2717,1.0461,-1.2456,-0.4080,0.2000,1.4856,-0.9295,1.3641,118.8815,-2.2677,3.8092,-5.3282,3.7860,-0.0803,7.1886,-2.8597,13.5767,5.9836,0.9167,0.17
4.2777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0577,0.2245,-1.4576,-0.0173,-0.0356,-0.9992,0.4961,-0.2245,-1.4103,1.0261,-1.2140,-0.4230,0.1877,1.3582,-0.8918,1.4123,0.0620,-0.0427,1.1555,-0.5079,-0.0349,0.1512,-0.0194,0.7561,-0.0659,-0.4032,0.5000,-0.2000,-1.2411,1.0014,-1.2472,-0.4099,0.2000,1.5059,-0.9262,1.3541,118.9587,-2.4717,3.8587,-5.3443,3.9578,-0.0991,7.1570,-2.8593,13.5947,6.0218,0.9444,0.17
4.3017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1064,0.2770,-1.4865,-0.0086,-0.0363,-0.9993,0.4965,-0.2250,-1.3804,1.0084,-1.2142,-0.4190,0.1865,1.3792,-0.8922,1.4020,-0.0000,-0.0233,1.1787,-0.7367,0.0039,0.2288,-0.0620,0.8685,0.0388,-0.4304,0.5000,-0.2000,-1.2106,0.9519,-1.2483,-0.4151,0.2000,1.5263,-0.9223,1.3440,119.2124,-2.7531,3.9448,-5.3888,4.1883,-0.1512,7.1142,-2.8538,13.6389,6.0772,0.9722,0.17
4.3267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1569,0.2946,-1.4705,0.0001,-0.0352,-0.9994,0.4969,-0.2260,-1.3488,0.9853,-1.2146,-0.4162,0.1860,1.4024,-0.8914,1.3900,0.0271,0.0310,1.2912,-1.1206,0.0582,0.0853,-0.0582,0.8414,0.0504,-0.5041,0.5000,-0.2000,-1.1800,0.9000,-1.2770,-0.4223,0.2000,1.5467,-0.9180,1.3340,119.6276,-3.0908,4.0642,-5.4710,4.4605,-0.2227,7.0472,-2.8375,13.7163,6.1684,0.0000,0.19
4.3517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1950,0.3559,-1.3653,0.0102,-0.0326,-0.9994,0.4974,-0.2276,-1.3173,0.9562,-1.2181,-0.4151,0.1858,1.4238,-0.8893,1.3781,0.0698,-0.0388,1.4463,-1.4346,-0.2714,-0.0000,-0.0078,0.8104,0.1551,-0.5196,0.5000,-0.2000,-1.2004,0.9052,-1.2699,-0.4323,0.2000,1.5670,-0.9133,1.3239,120.1551,-3.4856,4.2317,-5.6022,4.7855,-0.3233,6.9404,-2.7911,13.8143,6.2873,0.0278,0.19
4.3767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2022,0.4113,-1.2193,0.0210,-0.0275,-0.9994,0.4980,-0.2288,-1.2897,0.9277,-1.2229,-0.4159,0.1857,1.4476,-0.8862,1.3653,0.0969,-0.0388,0.9655,-0.9034,-0.0814,0.0078,0.0078,0.9344,0.1396,-0.5855,0.5000,-0.2000,-1.2207,0.9103,-1.2627,-0.4458,0.2000,1.5874,-0.9083,1.3139,120.8646,-3.9272,4.4000,-5.7133,5.1543,-0.4576,6.8403,-2.7540,13.9331,6.3730,0.0556,0.18
4.4017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1577,0.5308,-1.0022,0.0345,-0.0229,-0.9991,0.4988,-0.2289,-1.2721,0.9060,-1.2236,-0.4183,0.1853,1.4738,-0.8834,1.3524,0.0116,-0.0000,0.5351,-0.6747,0.0582,-0.1318,-0.0543,1.0275,0.1008,-0.5661,0.5000,-0.2000,-1.2411,0.9152,-1.2556,-0.4583,0.2000,1.6078,-0.9031,1.3038,121.6211,-4.3249,4.5700,-5.8397,5.4835,-0.5826,6.7493,-2.7114,14.0589,6.4691,0.0833,0.17
4.4267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1111,0.5977,-0.7645,0.0497,-0.0185,-0.9986,0.4991,-0.2284,-1.2636,0.8900,-1.2224,-0.4245,0.1847,1.4977,-0.8815,1.3401,-0.0310,0.0698,0.2443,-0.5002,0.0814,-0.3141,-0.0116,1.0391,0.1396,-0.5196,0.5000,-0.2000,-1.2615,0.9198,-1.2485,-0.4690,0.2000,1.6078,-0.9209,1.3562,122.3545,-4.6822,4.7306,-5.9704,5.7718,-0.6897,6.6499,-2.6591,14.1774,6.5730,0.1111,0.17
4.4517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0817,0.5704,-0.6004,0.0647,-0.0132,-0.9978,0.4994,-0.2273,-1.2616,0.8792,-1.2189,-0.4332,0.1837,1.5213,-0.8818,1.3356,0.0039,0.0388,-0.0271,-0.3218,0.1861,-0.3412,0.0000,0.8685,-0.0271,0.0698,0.5000,-0.2000,-1.2819,0.9239,-1.2414,-0.4777,0.2000,1.5772,-0.9722,1.3689,123.0975,-5.0043,4.8799,-6.0898,6.0270,-0.7768,6.5461,-2.5996,14.2848,6.6798,0.1389,0.17
4.4757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0962,0.4790,-0.4449,0.0774,-0.0083,-0.9970,0.4998,-0.2256,-1.2633,0.8703,-1.2140,-0.4422,0.1824,1.5374,-0.8874,1.3383,0.0310,0.1318,-0.0233,-0.2055,0.2443,-0.4381,0.0155,0.4692,-0.3916,0.1086,0.5000,-0.2000,-1.3022,0.9276,-1.2342,-0.4848,0.2000,1.5467,-1.0200,1.3813,123.8528,-5.3136,5.0130,-6.2043,6.2800,-0.8478,6.4375,-2.5463,14.4110,6.7873,0.1667,0.17
4.4987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1469,0.2384,-0.2451,0.0838,-0.0017,-0.9965,0.5007,-0.2243,-1.2654,0.8662,-1.2093,-0.4503,0.1816,1.5450,-0.9005,1.3436,0.1047,0.0698,-0.1318,-0.1124,0.1977,-0.2559,-0.0620,0.2637,-0.7289,0.2326,0.5000,-0.2000,-1.3226,0.9306,-1.2271,-0.4917,0.2000,1.5161,-1.0621,1.3931,124.5714,-5.5859,5.1454,-6.3225,6.5012,-0.9167,6.3320,-2.4921,14.5335,6.8926,0.1944,0.17
4.5236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1268,-0.0698,0.1533,0.0836,0.0027,-0.9965,0.5023,-0.2236,-1.2693,0.8662,-1.2052,-0.4566,0.1814,1.5480,-0.9210,1.3527,0.0504,0.0349,-0.1512,0.0853,0.2055,-0.2404,-0.0427,0.0078,-0.8491,0.3916,0.5000,-0.2000,-1.3430,0.9331,-1.2200,-0.4982,0.2000,1.4856,-1.0966,1.4039,125.1417,-5.7957,5.2727,-6.4718,6.6588,-0.9815,6.2318,-2.4282,14.6291,7.0114,0.2222,0.17
4.5467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1444,-0.2824,0.6440,0.0758,0.0070,-0.9971,0.5032,-0.2231,-1.2734,0.8696,-1.2015,-0.4646,0.1814,1.5439,-0.9440,1.3641,0.0388,0.0582,-0.2288,0.2094,0.1357,-0.3412,0.0000,-0.2714,-0.9500,0.5234,0.5000,-0.2000,-1.3633,0.9348,-1.2128,-0.5000,0.2000,1.4550,-1.1217,1.4136,125.5405,-5.9955,5.3970,-6.6236,6.7890,-1.0348,6.1269,-2.3564,14.6834,7.1320,0.2500,0.17
4.5727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1601,-0.3069,1.0254,0.0689,0.0107,-0.9976,0.5034,-0.2229,-1.2800,0.8745,-1.1978,-0.4732,0.1815,1.5348,-0.9671,1.3778,0.0155,0.0271,-0.2986,0.1939,0.2016,-0.3839,0.0543,-0.4149,-0.8685,0.5467,0.5000,-0.2000,-1.3837,0.9358,-1.2057,-0.5000,0.2000,1.4244,-1.1364,1.4221,125.8473,-6.2017,5.5151,-6.7598,6.9068,-1.0741,6.0358,-2.2932,14.7234,7.2388,0.2778,0.17
4.5986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1529,-0.3284,1.2795,0.0605,0.0140,-0.9981,0.5049,-0.2227,-1.2907,0.8799,-1.1937,-0.4842,0.1818,1.5215,-0.9900,1.3937,0.0892,0.0116,-0.5855,0.2210,0.1900,-0.3839,-0.0310,-0.6630,-0.7832,0.5234,0.5000,-0.2000,-1.4041,0.9360,-1.1986,-0.5000,0.2000,1.3939,-1.1398,1.4293,126.1141,-6.3382,5.6069,-6.8652,6.9839,-1.0921,5.9718,-2.2474,14.7613,7.3177,0.3056,0.17
4.6236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1531,-0.3176,1.4483,0.0530,0.0171,-0.9984,0.5070,-0.2227,-1.3041,0.8848,-1.1892,-0.4950,0.1819,1.5009,-1.0082,1.4093,0.1008,-0.0078,-0.4963,0.1900,0.1706,-0.3063,0.0116,-0.8724,-0.5816,0.5661,0.5000,-0.2000,-1.4244,0.9355,-1.1914,-0.5000,0.2000,1.3633,-1.1318,1.4352,126.3263,-6.4279,5.6816,-6.9529,7.0288,-1.1002,5.9226,-2.2077,14.7825,7.3828,0.3333,0.16
4.6476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1492,-0.2219,1.5821,0.0487,0.0197,-0.9986,0.5087,-0.2228,-1.3182,0.8878,-1.1850,-0.5008,0.1818,1.4816,-1.0200,1.4233,0.0698,-0.0698,-0.6359,0.1784,0.2598,-0.1318,-0.0039,-0.9616,-0.3141,0.5390,0.5000,-0.2000,-1.4448,0.9342,-1.1842,-0.5000,0.2000,1.3328,-1.1129,1.4398,126.4930,-6.4930,5.7448,-7.0257,7.0535,-1.1083,5.8886,-2.1720,14.7920,7.4297,0.3611,0.18
4.6716,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1377,-0.1529,1.7110,0.0466,0.0223,-0.9987,0.5099,-0.2228,-1.3364,0.8891,-1.1796,-0.5044,0.1815,1.4569,-1.0261,1.4363,0.0310,0.0388,-0.8336,0.0310,0.2482,-0.0853,-0.0814,-1.0702,-0.1551,0.4963,0.5000,-0.2000,-1.4652,0.9322,-1.1742,-0.5000,0.2000,1.3022,-1.0839,1.4432,126.5666,-6.4767,5.7760,-7.0758,7.0336,-1.1174,5.8791,-2.1499,14.7907,7.4548,0.3889,0.18
4.6946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1203,-0.0814,1.8448,0.0467,0.0243,-0.9986,0.5103,-0.2229,-1.3550,0.8887,-1.1743,-0.5068,0.1814,1.4324,-1.0260,1.4470,0.0233,0.0116,-0.9306,-0.0543,0.2598,-0.1357,-0.0388,-1.3842,0.1280,0.3916,0.5000,-0.2000,-1.4856,0.9295,-1.1641,-0.5000,0.2000,1.2717,-1.0461,1.4456,126.5459,-6.4489,5.8033,-7.1241,6.9980,-1.1216,5.8594,-2.1178,14.7638,7.4793,0.4167,0.17
4.7176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0794,-0.0483,1.9447,0.0477,0.0259,-0.9985,0.5102,-0.2229,-1.3763,0.8877,-1.1686,-0.5083,0.1811,1.4022,-1.0199,1.4556,0.0349,0.0620,-0.9189,-0.0504,0.2365,-0.0000,-0.0737,-1.2950,0.4537,0.3606,0.5000,-0.2000,-1.5059,0.9262,-1.1541,-0.5000,0.2000,1.2411,-1.0014,1.4472,126.4117,-6.3415,5.7969,-7.1458,6.9257,-1.1507,5.8756,-2.1128,14.7357,7.4677,0.4444,0.18
4.7416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0091,-0.0157,1.9642,0.0485,0.0259,-0.9985,0.5098,-0.2231,-1.3978,0.8860,-1.1650,-0.5095,0.1807,1.3707,-1.0074,1.4633,-0.0582,-0.0698,-1.0314,-0.0465,0.0814,0.0698,-0.0892,-1.4152,0.7445,0.2714,0.5000,-0.2000,-1.5263,0.9223,-1.1440,-0.5000,0.2000,1.2106,-0.9519,1.4483,126.1841,-6.1974,5.7800,-7.1526,6.8321,-1.1751,5.8943,-2.1057,14.6902,7.4421,0.4722,0.17
4.7656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1430,0.0663,1.8456,0.0508,0.0235,-0.9984,0.5080,-0.2233,-1.4219,0.8840,-1.1641,-0.5098,0.1795,1.3412,-0.9880,1.4692,-0.1047,-0.0155,-1.0430,0.0233,-0.0194,0.0504,-0.0698,-1.4695,1.0314,0.2753,0.5000,-0.2000,-1.5467,0.9180,-1.1340,-0.5000,0.2000,1.1800,-0.9000,1.4770,125.8856,-5.9637,5.7231,-7.1220,6.6881,-1.1923,5.9472,-2.1213,14.6449,7.3808,0.5000,0.17
4.7896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2504,0.1442,1.5521,0.0528,0.0183,-0.9984,0.5044,-0.2236,-1.4476,0.8839,-1.1648,-0.5096,0.1777,1.3032,-0.9599,1.4771,-0.0775,0.0194,-1.0508,0.0349,-0.0000,0.1473,-0.1667,-1.4695,1.3106,0.5002,0.5000,-0.2000,-1.5670,0.9133,-1.1239,-0.5000,0.2000,1.2004,-0.9052,1.4699,125.5742,-5.6709,5.6371,-7.0486,6.5172,-1.2085,6.0313,-2.1600,14.5935,7.2848,0.5278,0.18
4.8126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3569,0.3190,1.2065,0.0577,0.0092,-0.9983,0.5020,-0.2240,-1.4681,0.8840,-1.1656,-0.5091,0.1765,1.2783,-0.9338,1.4865,-0.1086,0.0078,-1.0042,0.1047,0.0233,-0.0194,-0.0271,-0.9073,1.0624,0.3916,0.5000,-0.2000,-1.5874,0.9083,-1.1139,-0.5000,0.2000,1.2207,-0.9103,1.4627,125.2110,-5.3404,5.5218,-6.9464,6.3339,-1.2060,6.1226,-2.2095,14.5549,7.1617,0.5556,0.16
